"Status","Year","Ethnicity","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinary Medicines Directorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Female","Heterosexual / straight","190","[c]","26950","25340"
"New entrant CS","2023","White","Animal and Plant Health Agency","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Male","Heterosexual / straight","120","[c]","28240","25340"
"New entrant CS","2023","White","Animal and Plant Health Agency","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","125","[c]","37330","32640"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Female","LGBO","40","[c]","33380","28000"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","110","[c]","39360","33020"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Female","Unknown","205","[c]","28840","28840"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Male","Unknown","130","[c]","28860","28840"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
