"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Civil Service Fast Stream","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Civil Service Fast Stream","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Electronics and Components Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
