"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","AO","Female","130","[c]","23510","22500"
"New entrant CS","2023","Undeclared","White","AO","Male","105","[c]","24030","22520"
"New entrant CS","2023","Undeclared","White","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","EO","Female","60","[c]","27790","27920"
"New entrant CS","2023","Undeclared","White","EO","Male","50","[c]","27790","27740"
"New entrant CS","2023","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","HEO","Female","60","[c]","33150","32730"
"New entrant CS","2023","Undeclared","White","HEO","Male","40","[c]","33560","34310"
"New entrant CS","2023","Undeclared","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SEO","Female","35","[c]","40140","38930"
"New entrant CS","2023","Undeclared","White","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Female","70","[c]","22470","23640"
"New entrant CS","2023","Undeclared","White","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","AO","Female","145","[c]","23080","22400"
"New entrant CS","2023","Unknown","Asian","AO","Male","125","[c]","23740","22520"
"New entrant CS","2023","Unknown","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","EO","Female","125","[c]","28500","27920"
"New entrant CS","2023","Unknown","Asian","EO","Male","105","[c]","28440","28510"
"New entrant CS","2023","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","G7","Female","30","[c]","56900","54450"
"New entrant CS","2023","Unknown","Asian","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","HEO","Female","90","[c]","32670","32970"
"New entrant CS","2023","Unknown","Asian","HEO","Male","85","[c]","32190","32500"
"New entrant CS","2023","Unknown","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SEO","Female","50","[c]","41740","41190"
"New entrant CS","2023","Unknown","Asian","SEO","Male","40","[c]","41630","41480"
"New entrant CS","2023","Unknown","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AO","Female","65","[c]","24020","22520"
"New entrant CS","2023","Unknown","Black","AO","Male","35","[c]","24530","22520"
"New entrant CS","2023","Unknown","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","EO","Female","60","[c]","28100","28510"
"New entrant CS","2023","Unknown","Black","EO","Male","40","[c]","27700","27830"
"New entrant CS","2023","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","HEO","Female","45","[c]","34290","33830"
"New entrant CS","2023","Unknown","Black","HEO","Male","35","[c]","32620","33830"
"New entrant CS","2023","Unknown","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AO","Female","45","[c]","22900","22400"
"New entrant CS","2023","Unknown","Mixed","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","EO","Female","50","[c]","28270","27340"
"New entrant CS","2023","Unknown","Mixed","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","HEO","Female","40","[c]","31870","30330"
"New entrant CS","2023","Unknown","Mixed","HEO","Male","35","[c]","31870","30650"
"New entrant CS","2023","Unknown","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA","Female","1190","[c]","22280","22180"
"New entrant CS","2023","Unknown","Unknown","AA","Male","945","[c]","22940","22180"
"New entrant CS","2023","Unknown","Unknown","AO","Female","4660","[c]","23810","22400"
"New entrant CS","2023","Unknown","Unknown","AO","Male","4140","[c]","24660","22520"
"New entrant CS","2023","Unknown","Unknown","EO","Female","2285","[c]","27550","27080"
"New entrant CS","2023","Unknown","Unknown","EO","Male","2345","[c]","27630","26780"
"New entrant CS","2023","Unknown","Unknown","G6","Female","90","[c]","74160","71400"
"New entrant CS","2023","Unknown","Unknown","G6","Male","95","[c]","73250","68960"
"New entrant CS","2023","Unknown","Unknown","G7","Female","295","[c]","54530","53750"
"New entrant CS","2023","Unknown","Unknown","G7","Male","340","[c]","55560","54700"
"New entrant CS","2023","Unknown","Unknown","HEO","Female","1010","[c]","34100","33830"
"New entrant CS","2023","Unknown","Unknown","HEO","Male","950","[c]","34140","33990"
"New entrant CS","2023","Unknown","Unknown","SCS level","Female","45","[c]","109190","95500"
"New entrant CS","2023","Unknown","Unknown","SCS level","Male","55","[c]","107230","99840"
"New entrant CS","2023","Unknown","Unknown","SEO","Female","455","[c]","41870","41640"
"New entrant CS","2023","Unknown","Unknown","SEO","Male","535","[c]","42300","41640"
"New entrant CS","2023","Unknown","Unknown","Unknown","Female","850","[c]","22910","23640"
"New entrant CS","2023","Unknown","Unknown","Unknown","Male","470","[c]","24010","23640"
"New entrant CS","2023","Unknown","White","AA","Female","145","[c]","21660","21380"
"New entrant CS","2023","Unknown","White","AA","Male","190","[c]","23060","22130"
"New entrant CS","2023","Unknown","White","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","AO","Female","860","[c]","22660","22400"
"New entrant CS","2023","Unknown","White","AO","Male","685","[c]","23100","22400"
"New entrant CS","2023","Unknown","White","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","EO","Female","770","[c]","28010","27080"
"New entrant CS","2023","Unknown","White","EO","Male","755","[c]","28320","27080"
"New entrant CS","2023","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","G6","Female","50","[c]","70970","67740"
"New entrant CS","2023","Unknown","White","G6","Male","55","[c]","68810","67450"
"New entrant CS","2023","Unknown","White","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","G7","Female","160","[c]","53730","53400"
"New entrant CS","2023","Unknown","White","G7","Male","205","[c]","53640","52600"
"New entrant CS","2023","Unknown","White","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HEO","Female","705","[c]","32460","32000"
"New entrant CS","2023","Unknown","White","HEO","Male","645","[c]","32480","32500"
"New entrant CS","2023","Unknown","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","SCS level","Male","35","[c]","104220","95000"
"New entrant CS","2023","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","SEO","Female","290","[c]","41460","41000"
"New entrant CS","2023","Unknown","White","SEO","Male","350","[c]","41990","41000"
