"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA","Female","Unknown","1210","[c]","22280","22180"
"New entrant CS","2023","Unknown","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA","Male","Unknown","945","[c]","22940","22180"
"New entrant CS","2023","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AO","Female","Heterosexual / straight","85","[c]","23290","22400"
"New entrant CS","2023","Unknown","AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AO","Female","Unknown","4680","[c]","23800","22400"
"New entrant CS","2023","Unknown","AO","Male","Heterosexual / straight","80","[c]","24620","22400"
"New entrant CS","2023","Unknown","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AO","Male","Unknown","4130","[c]","24640","22520"
"New entrant CS","2023","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Female","Heterosexual / straight","50","[c]","27690","27080"
"New entrant CS","2023","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Female","Undeclared","40","[c]","27270","28770"
"New entrant CS","2023","Unknown","EO","Female","Unknown","2260","[c]","27550","27060"
"New entrant CS","2023","Unknown","EO","Male","Heterosexual / straight","40","[c]","27420","26760"
"New entrant CS","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Male","Unknown","2335","[c]","27640","26780"
"New entrant CS","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6","Female","Unknown","90","[c]","73920","71400"
"New entrant CS","2023","Unknown","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6","Male","Unknown","95","[c]","73020","68960"
"New entrant CS","2023","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G7","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G7","Female","Unknown","280","[c]","54650","53720"
"New entrant CS","2023","Unknown","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G7","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G7","Male","Unknown","330","[c]","55660","54870"
"New entrant CS","2023","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HEO","Female","Heterosexual / straight","35","[c]","33330","32990"
"New entrant CS","2023","Unknown","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HEO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HEO","Female","Unknown","990","[c]","34120","33830"
"New entrant CS","2023","Unknown","HEO","Male","Heterosexual / straight","30","[c]","34480","33830"
"New entrant CS","2023","Unknown","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HEO","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HEO","Male","Unknown","920","[c]","34120","33830"
"New entrant CS","2023","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Female","Unknown","50","[c]","108120","95000"
"New entrant CS","2023","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Male","Unknown","55","[c]","108300","103000"
"New entrant CS","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO","Female","Heterosexual / straight","35","[c]","44480","45170"
"New entrant CS","2023","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO","Female","Unknown","440","[c]","41850","41640"
"New entrant CS","2023","Unknown","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO","Male","Unknown","535","[c]","42260","41640"
"New entrant CS","2023","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Unknown","830","[c]","22910","23640"
"New entrant CS","2023","Unknown","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Unknown","465","[c]","23890","23640"
"New entrant CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","AA","Female","Heterosexual / straight","830","[c]","22190","23230"
"New entrant CS","2023","White","AA","Female","LGBO","140","[c]","22430","23230"
"New entrant CS","2023","White","AA","Female","Undeclared","40","[c]","22060","23230"
"New entrant CS","2023","White","AA","Female","Unknown","40","[c]","21410","21380"
"New entrant CS","2023","White","AA","Male","Heterosexual / straight","680","[c]","22690","23230"
"New entrant CS","2023","White","AA","Male","LGBO","45","[c]","22450","22180"
"New entrant CS","2023","White","AA","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","White","AA","Male","Unknown","35","[c]","21670","19770"
"New entrant CS","2023","White","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","AO","Female","Heterosexual / straight","4070","[c]","23700","22500"
"New entrant CS","2023","White","AO","Female","LGBO","605","[c]","24620","22520"
"New entrant CS","2023","White","AO","Female","Undeclared","220","[c]","23520","22500"
"New entrant CS","2023","White","AO","Female","Unknown","295","[c]","22720","22400"
"New entrant CS","2023","White","AO","Male","Heterosexual / straight","3610","[c]","25110","22520"
"New entrant CS","2023","White","AO","Male","LGBO","400","[c]","23410","22500"
"New entrant CS","2023","White","AO","Male","Undeclared","155","[c]","23570","22440"
"New entrant CS","2023","White","AO","Male","Unknown","185","[c]","23820","22500"
"New entrant CS","2023","White","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","EO","Female","Heterosexual / straight","1940","[c]","27830","27820"
"New entrant CS","2023","White","EO","Female","LGBO","315","[c]","27330","27320"
"New entrant CS","2023","White","EO","Female","Undeclared","150","[c]","27860","27610"
"New entrant CS","2023","White","EO","Female","Unknown","140","[c]","27050","27080"
"New entrant CS","2023","White","EO","Male","Heterosexual / straight","1630","[c]","27970","27650"
"New entrant CS","2023","White","EO","Male","LGBO","255","[c]","27460","27650"
"New entrant CS","2023","White","EO","Male","Undeclared","100","[c]","27600","27240"
"New entrant CS","2023","White","EO","Male","Unknown","125","[c]","27810","27140"
"New entrant CS","2023","White","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Female","Heterosexual / straight","150","[c]","68850","67160"
"New entrant CS","2023","White","G6","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Male","Heterosexual / straight","185","[c]","70290","68650"
"New entrant CS","2023","White","G6","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","G7","Female","Heterosexual / straight","700","[c]","55160","53400"
"New entrant CS","2023","White","G7","Female","LGBO","75","[c]","54680","52600"
"New entrant CS","2023","White","G7","Female","Undeclared","50","[c]","53580","53250"
"New entrant CS","2023","White","G7","Female","Unknown","35","[c]","59760","57110"
"New entrant CS","2023","White","G7","Male","Heterosexual / straight","740","[c]","55610","54090"
"New entrant CS","2023","White","G7","Male","LGBO","75","[c]","56010","54330"
"New entrant CS","2023","White","G7","Male","Undeclared","50","[c]","54110","53000"
"New entrant CS","2023","White","G7","Male","Unknown","50","[c]","60640","62160"
"New entrant CS","2023","White","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HEO","Female","Heterosexual / straight","1535","[c]","33580","33520"
"New entrant CS","2023","White","HEO","Female","LGBO","265","[c]","33280","33400"
"New entrant CS","2023","White","HEO","Female","Undeclared","130","[c]","33130","32960"
"New entrant CS","2023","White","HEO","Female","Unknown","330","[c]","30700","28840"
"New entrant CS","2023","White","HEO","Male","Heterosexual / straight","1415","[c]","33640","33830"
"New entrant CS","2023","White","HEO","Male","LGBO","190","[c]","33930","34000"
"New entrant CS","2023","White","HEO","Male","Undeclared","95","[c]","33970","33830"
"New entrant CS","2023","White","HEO","Male","Unknown","215","[c]","30810","28840"
"New entrant CS","2023","White","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Female","Heterosexual / straight","60","[c]","93990","85200"
"New entrant CS","2023","White","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Male","Heterosexual / straight","70","[c]","102960","98000"
"New entrant CS","2023","White","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SEO","Female","Heterosexual / straight","1035","[c]","41820","41000"
"New entrant CS","2023","White","SEO","Female","LGBO","100","[c]","41300","40630"
"New entrant CS","2023","White","SEO","Female","Undeclared","65","[c]","41140","41000"
"New entrant CS","2023","White","SEO","Female","Unknown","45","[c]","41100","41000"
"New entrant CS","2023","White","SEO","Male","Heterosexual / straight","985","[c]","42220","41200"
"New entrant CS","2023","White","SEO","Male","LGBO","90","[c]","40850","40800"
"New entrant CS","2023","White","SEO","Male","Undeclared","50","[c]","41550","41200"
"New entrant CS","2023","White","SEO","Male","Unknown","45","[c]","41810","41000"
"New entrant CS","2023","White","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Female","Heterosexual / straight","1605","[c]","23230","23640"
"New entrant CS","2023","White","Unknown","Female","LGBO","225","[c]","23060","23640"
"New entrant CS","2023","White","Unknown","Female","Undeclared","50","[c]","23310","23640"
"New entrant CS","2023","White","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Male","Heterosexual / straight","525","[c]","25850","23640"
"New entrant CS","2023","White","Unknown","Male","LGBO","80","[c]","23060","23640"
"New entrant CS","2023","White","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-27, with GIT d545f65.","","","","","","","",""
