"Status","Year","Ethnicity","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Finance","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Revenue and Customs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Rural Payments Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Defence Equipment and Support","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Crown Prosecution Service","40","[c]","29660","24480"
"New entrant CS","2023","Mixed","Legal","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Government Legal Department","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Active Travel England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Animal and Plant Health Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Charity Commission","[c]","[c]","[c]","[c]"
