"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Defence","Human Resources","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Legal","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Legal","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","AO","Female","40","[c]","23760","23950"
"New entrant CS","2023","Ministry of Defence","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","EO","Female","35","[c]","32380","32930"
"New entrant CS","2023","Ministry of Defence","Medicine","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","HEO","Female","60","[c]","38110","40590"
"New entrant CS","2023","Ministry of Defence","Medicine","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","AA","Female","90","[c]","21390","21380"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","AO","Female","350","[c]","22260","22220"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","AO","Male","165","[c]","21730","22220"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","EO","Female","85","[c]","27180","27080"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","EO","Male","75","[c]","28510","27140"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","HEO","Female","70","[c]","33100","33830"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","HEO","Male","70","[c]","33270","33000"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","SEO","Male","40","[c]","40690","40000"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","Unknown","Female","35","[c]","25650","21500"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","AA","Female","50","[c]","19850","19770"
"New entrant CS","2023","Ministry of Defence","Other","AA","Male","65","[c]","19790","19770"
"New entrant CS","2023","Ministry of Defence","Other","AO","Female","80","[c]","21770","22220"
"New entrant CS","2023","Ministry of Defence","Other","AO","Male","90","[c]","21710","21580"
"New entrant CS","2023","Ministry of Defence","Other","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","HEO","Female","45","[c]","30370","30650"
"New entrant CS","2023","Ministry of Defence","Other","HEO","Male","50","[c]","30720","31750"
"New entrant CS","2023","Ministry of Defence","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Other","Unknown","Male","130","[c]","22480","17160"
"New entrant CS","2023","Ministry of Defence","Policy","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Policy","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","AO","Female","30","[c]","21980","22220"
"New entrant CS","2023","Ministry of Defence","Project Delivery","AO","Male","35","[c]","23100","24750"
"New entrant CS","2023","Ministry of Defence","Project Delivery","EO","Female","55","[c]","26320","26000"
"New entrant CS","2023","Ministry of Defence","Project Delivery","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","G7","Male","35","[c]","51720","52500"
"New entrant CS","2023","Ministry of Defence","Project Delivery","HEO","Female","75","[c]","32630","33000"
"New entrant CS","2023","Ministry of Defence","Project Delivery","HEO","Male","75","[c]","33450","33830"
"New entrant CS","2023","Ministry of Defence","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Project Delivery","SEO","Female","50","[c]","40690","41000"
"New entrant CS","2023","Ministry of Defence","Project Delivery","SEO","Male","75","[c]","41370","41000"
"New entrant CS","2023","Ministry of Defence","Project Delivery","Unknown","Female","45","[c]","30870","27200"
"New entrant CS","2023","Ministry of Defence","Project Delivery","Unknown","Male","35","[c]","36610","32880"
"New entrant CS","2023","Ministry of Defence","Property","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","HEO","Male","50","[c]","33940","33830"
"New entrant CS","2023","Ministry of Defence","Property","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","SEO","Male","30","[c]","41480","41000"
"New entrant CS","2023","Ministry of Defence","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","AA","Male","30","[c]","19250","19280"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","AO","Female","50","[c]","21930","20750"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","AO","Male","130","[c]","22280","22200"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","EO","Female","20","[c]","[c]","[c]"
