"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","16-19","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Attorney General's Departments","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Transport","Female","30","[c]","21920","22500"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Transport","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Work and Pensions","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Work and Pensions","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Revenue and Customs","Female","45","[c]","22740","22520"
"New entrant CS","2023","16-19","Declared non-disabled","HM Revenue and Customs","Male","40","[c]","23140","22520"
"New entrant CS","2023","16-19","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Ministry of Defence","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Ministry of Justice","Female","105","[c]","25320","23850"
"New entrant CS","2023","16-19","Declared non-disabled","Ministry of Justice","Male","80","[c]","26150","27790"
"New entrant CS","2023","16-19","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
