"Status","Year","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Active Travel England","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","AO","Female","190","[c]","22900","22150"
"New entrant CS","2023","Animal and Plant Health Agency","AO","Male","125","[c]","22980","22150"
"New entrant CS","2023","Animal and Plant Health Agency","EO","Female","80","[c]","26830","25920"
"New entrant CS","2023","Animal and Plant Health Agency","EO","Male","50","[c]","26800","25920"
"New entrant CS","2023","Animal and Plant Health Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","SEO","Female","35","[c]","38050","37300"
"New entrant CS","2023","Animal and Plant Health Agency","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","AO","Female","65","[c]","21070","21720"
"New entrant CS","2023","Cabinet Office (excl. agencies)","AO","Male","70","[c]","21420","21720"
"New entrant CS","2023","Cabinet Office (excl. agencies)","EO","Female","60","[c]","25980","24610"
"New entrant CS","2023","Cabinet Office (excl. agencies)","EO","Male","60","[c]","25380","24330"
"New entrant CS","2023","Cabinet Office (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","G7","Female","40","[c]","52960","53790"
"New entrant CS","2023","Cabinet Office (excl. agencies)","G7","Male","50","[c]","52680","51290"
"New entrant CS","2023","Cabinet Office (excl. agencies)","HEO","Female","55","[c]","33350","33020"
"New entrant CS","2023","Cabinet Office (excl. agencies)","HEO","Male","50","[c]","33750","33020"
"New entrant CS","2023","Cabinet Office (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","SEO","Female","30","[c]","39160","38460"
"New entrant CS","2023","Cabinet Office (excl. agencies)","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","HEO","Female","300","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","HEO","Male","195","[c]","28880","28840"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","AO","Female","80","[c]","21540","21380"
"New entrant CS","2023","Companies House","AO","Male","55","[c]","21420","21380"
"New entrant CS","2023","Companies House","EO","Female","30","[c]","28000","25610"
"New entrant CS","2023","Companies House","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","HEO","Female","40","[c]","35720","35000"
"New entrant CS","2023","Companies House","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AO","Female","75","[c]","22180","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AO","Male","40","[c]","22240","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AO","Female","335","[c]","21760","21120"
"New entrant CS","2023","Crown Prosecution Service","AO","Male","140","[c]","21630","20980"
"New entrant CS","2023","Crown Prosecution Service","EO","Female","85","[c]","27320","26900"
"New entrant CS","2023","Crown Prosecution Service","EO","Male","30","[c]","27460","26900"
"New entrant CS","2023","Crown Prosecution Service","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G7","Female","65","[c]","52060","54100"
"New entrant CS","2023","Crown Prosecution Service","G7","Male","45","[c]","52520","51870"
"New entrant CS","2023","Crown Prosecution Service","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO","Female","100","[c]","39420","38760"
"New entrant CS","2023","Crown Prosecution Service","SEO","Male","45","[c]","39570","38760"
"New entrant CS","2023","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","AO","Female","220","[c]","21870","21000"
"New entrant CS","2023","Defence Equipment and Support","AO","Male","240","[c]","21810","20750"
"New entrant CS","2023","Defence Equipment and Support","EO","Female","40","[c]","26790","26450"
"New entrant CS","2023","Defence Equipment and Support","EO","Male","60","[c]","27540","27100"
"New entrant CS","2023","Defence Equipment and Support","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G7","Male","40","[c]","57360","55500"
"New entrant CS","2023","Defence Equipment and Support","HEO","Female","125","[c]","32880","32500"
"New entrant CS","2023","Defence Equipment and Support","HEO","Male","230","[c]","33580","32500"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SEO","Female","75","[c]","42240","41000"
"New entrant CS","2023","Defence Equipment and Support","SEO","Male","195","[c]","43310","43400"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA","Male","45","[c]","19290","19280"
"New entrant CS","2023","Defence Science and Technology Laboratory","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AO","Male","40","[c]","21700","23340"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Female","60","[c]","24310","24630"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Male","30","[c]","24810","24630"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G7","Female","45","[c]","50910","49260"
"New entrant CS","2023","Defence Science and Technology Laboratory","G7","Male","85","[c]","50770","49260"
"New entrant CS","2023","Defence Science and Technology Laboratory","HEO","Female","135","[c]","28990","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","HEO","Male","200","[c]","28820","28360"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO","Female","35","[c]","38520","39890"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO","Male","75","[c]","39390","39890"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","55","[c]","27120","28510"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","40","[c]","27570","28510"
