"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Undeclared","White","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","White","AO","65","[c]","23610","22510"
"New entrant CS","2023","30-39","Undeclared","White","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","White","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","White","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","White","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","White","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","White","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Asian","AO","65","[c]","23980","22520"
"New entrant CS","2023","30-39","Unknown","Asian","EO","65","[c]","28540","28160"
"New entrant CS","2023","30-39","Unknown","Asian","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Asian","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Asian","HEO","35","[c]","33480","33330"
"New entrant CS","2023","30-39","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Asian","SEO","35","[c]","41360","41190"
"New entrant CS","2023","30-39","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Black","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Black","EO","30","[c]","28190","28170"
"New entrant CS","2023","30-39","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Black","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Black","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Mixed","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Mixed","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Mixed","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Mixed","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Mixed","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other ethnicity","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Undeclared","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Undeclared","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Undeclared","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Undeclared","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Undeclared","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Undeclared","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","AA","470","[c]","22640","22180"
"New entrant CS","2023","30-39","Unknown","Unknown","AO","2015","[c]","24520","22520"
"New entrant CS","2023","30-39","Unknown","Unknown","EO","1175","[c]","27570","26780"
"New entrant CS","2023","30-39","Unknown","Unknown","G6","55","[c]","75290","70840"
"New entrant CS","2023","30-39","Unknown","Unknown","G7","260","[c]","54870","54330"
"New entrant CS","2023","30-39","Unknown","Unknown","HEO","505","[c]","34440","33890"
"New entrant CS","2023","30-39","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","SEO","350","[c]","41810","41640"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","255","[c]","23820","23640"
"New entrant CS","2023","30-39","Unknown","White","AA","60","[c]","23220","22130"
"New entrant CS","2023","30-39","Unknown","White","AO","320","[c]","22880","22400"
"New entrant CS","2023","30-39","Unknown","White","EO","320","[c]","28200","26980"
"New entrant CS","2023","30-39","Unknown","White","G6","30","[c]","68660","67430"
"New entrant CS","2023","30-39","Unknown","White","G7","125","[c]","53440","53000"
"New entrant CS","2023","30-39","Unknown","White","HEO","265","[c]","33440","33000"
"New entrant CS","2023","30-39","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","White","SEO","205","[c]","41560","41000"
"New entrant CS","2023","30-39","Unknown","White","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Asian","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Asian","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Asian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Asian","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Asian","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Black","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Black","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Black","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Black","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Mixed","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Mixed","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Mixed","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Mixed","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Undeclared","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","White","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","White","AO","150","[c]","23170","22150"
"New entrant CS","2023","40-49","Declared disabled","White","EO","95","[c]","27810","27770"
"New entrant CS","2023","40-49","Declared disabled","White","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","White","G7","50","[c]","53220","52360"
"New entrant CS","2023","40-49","Declared disabled","White","HEO","65","[c]","34100","33910"
"New entrant CS","2023","40-49","Declared disabled","White","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","White","SEO","40","[c]","40520","39890"
"New entrant CS","2023","40-49","Declared disabled","White","Unknown","85","[c]","23990","23640"
"New entrant CS","2023","40-49","Declared non-disabled","Asian","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Asian","AO","145","[c]","23620","22500"
"New entrant CS","2023","40-49","Declared non-disabled","Asian","EO","55","[c]","27660","27940"
"New entrant CS","2023","40-49","Declared non-disabled","Asian","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Asian","G7","40","[c]","56490","55430"
"New entrant CS","2023","40-49","Declared non-disabled","Asian","HEO","45","[c]","35330","35010"
"New entrant CS","2023","40-49","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Asian","SEO","70","[c]","43060","42140"
"New entrant CS","2023","40-49","Declared non-disabled","Asian","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Black","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Black","AO","110","[c]","25770","22520"
"New entrant CS","2023","40-49","Declared non-disabled","Black","EO","30","[c]","27780","28120"
"New entrant CS","2023","40-49","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Black","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Black","HEO","35","[c]","34710","34400"
"New entrant CS","2023","40-49","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Black","SEO","30","[c]","41950","41780"
"New entrant CS","2023","40-49","Declared non-disabled","Black","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Mixed","AO","40","[c]","25090","22520"
"New entrant CS","2023","40-49","Declared non-disabled","Mixed","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Mixed","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Mixed","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Mixed","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other ethnicity","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Undeclared","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Undeclared","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","White","AA","180","[c]","22590","23230"
"New entrant CS","2023","40-49","Declared non-disabled","White","AO","955","[c]","24830","22520"
"New entrant CS","2023","40-49","Declared non-disabled","White","EO","370","[c]","27800","28120"
"New entrant CS","2023","40-49","Declared non-disabled","White","G6","115","[c]","70830","68300"
"New entrant CS","2023","40-49","Declared non-disabled","White","G7","385","[c]","57470","54570"
"New entrant CS","2023","40-49","Declared non-disabled","White","HEO","350","[c]","34070","33820"
"New entrant CS","2023","40-49","Declared non-disabled","White","SCS level","40","[c]","98060","92750"
"New entrant CS","2023","40-49","Declared non-disabled","White","SEO","415","[c]","42810","41650"
