"Status","Year","Organisation","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","National Crime Agency","National Crime Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","North West (England)","Female","55","[c]","35310","31640"
"New entrant CS","2023","National Crime Agency","National Crime Agency","North West (England)","Male","60","[c]","36180","36040"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Northern Ireland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","South East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","South West (England)","Female","35","[c]","35850","34670"
"New entrant CS","2023","National Crime Agency","National Crime Agency","South West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","West Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","West Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","HM Treasury","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","HM Treasury","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Scottish Government","Scotland","Female","45","[c]","33370","29100"
"New entrant CS","2023","National Records of Scotland","Scottish Government","Scotland","Male","30","[c]","33720","29100"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East of England","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","Female","60","[c]","47080","43840"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","90","[c]","41410","36890"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South East (England)","Female","30","[c]","61540","52750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","35","[c]","46860","41050"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","35","[c]","50920","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Female","110","[c]","42820","36850"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Male","150","[c]","44380","40000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Scotland","Female","95","[c]","33510","27000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Scotland","Male","110","[c]","33990","29380"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","55","[c]","35040","32480"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
