"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","SEO/HEO","Female","65","[c]","28840","28840"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","AA/AO","Female","40","[c]","21640","20980"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
