"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Human Resources","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Hydrographic Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Statistics Authority","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Government Internal Audit Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Government Internal Audit Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Companies House","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Companies House","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Crown Office and Procurator Fiscal Service","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Crown Office and Procurator Fiscal Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Crown Prosecution Service","Female","365","[c]","28630","24480"
"New entrant CS","2023","Declared non-disabled","Legal","Crown Prosecution Service","Male","165","[c]","30080","24480"
"New entrant CS","2023","Declared non-disabled","Legal","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Government Legal Department","Female","165","[c]","39570","31640"
"New entrant CS","2023","Declared non-disabled","Legal","Government Legal Department","Male","80","[c]","42210","45230"
"New entrant CS","2023","Declared non-disabled","Legal","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HM Courts and Tribunals Service","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HM Courts and Tribunals Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","Male","30","[c]","43780","52600"
"New entrant CS","2023","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
