"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","SEO/HEO","Heterosexual / straight","150","[c]","37380","37490"
"New entrant CS","2023","Property","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","SEO/HEO","Unknown","95","[c]","35940","34400"
"New entrant CS","2023","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","EO","Heterosexual / straight","60","[c]","28610","28480"
"New entrant CS","2023","Psychology","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","AA/AO","Heterosexual / straight","115","[c]","22580","22150"
"New entrant CS","2023","Science and Engineering","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","AA/AO","Unknown","160","[c]","21140","20470"
"New entrant CS","2023","Science and Engineering","EO","Heterosexual / straight","105","[c]","26860","27320"
"New entrant CS","2023","Science and Engineering","EO","LGBO","30","[c]","26550","27230"
"New entrant CS","2023","Science and Engineering","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","EO","Unknown","55","[c]","27290","27080"
"New entrant CS","2023","Science and Engineering","G6/G7","Heterosexual / straight","65","[c]","55860","54330"
"New entrant CS","2023","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","SEO/HEO","Heterosexual / straight","480","[c]","36080","33830"
"New entrant CS","2023","Science and Engineering","SEO/HEO","LGBO","30","[c]","33480","33660"
"New entrant CS","2023","Science and Engineering","SEO/HEO","Undeclared","40","[c]","35850","34030"
"New entrant CS","2023","Science and Engineering","SEO/HEO","Unknown","250","[c]","34010","32500"
"New entrant CS","2023","Science and Engineering","Unknown","Heterosexual / straight","55","[c]","38970","33000"
"New entrant CS","2023","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Security","AA/AO","Heterosexual / straight","200","[c]","26740","27500"
"New entrant CS","2023","Security","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","AA/AO","Unknown","390","[c]","28210","27350"
"New entrant CS","2023","Security","EO","Heterosexual / straight","45","[c]","28120","27610"
"New entrant CS","2023","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Security","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","SEO/HEO","Heterosexual / straight","65","[c]","37570","37790"
"New entrant CS","2023","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","SEO/HEO","Heterosexual / straight","120","[c]","35650","34060"
"New entrant CS","2023","Social Research","SEO/HEO","LGBO","35","[c]","34280","32460"
"New entrant CS","2023","Social Research","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","SEO/HEO","Unknown","35","[c]","34470","36080"
"New entrant CS","2023","Statistics","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","AA/AO","Unknown","50","[c]","23040","23500"
"New entrant CS","2023","Statistics","EO","Heterosexual / straight","40","[c]","28330","28210"
"New entrant CS","2023","Statistics","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","SEO/HEO","Heterosexual / straight","115","[c]","35400","34310"
"New entrant CS","2023","Statistics","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","SEO/HEO","Unknown","60","[c]","32230","28840"
"New entrant CS","2023","Tax","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Tax","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Tax","EO","Heterosexual / straight","40","[c]","28000","27650"
"New entrant CS","2023","Tax","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Tax","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Tax","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Tax","SEO/HEO","Heterosexual / straight","70","[c]","35370","34400"
"New entrant CS","2023","Tax","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Tax","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","SEO/HEO","Unknown","50","[c]","35700","34400"
"New entrant CS","2023","Unknown","AA/AO","Heterosexual / straight","550","[c]","22800","22180"
"New entrant CS","2023","Unknown","AA/AO","LGBO","110","[c]","22490","22180"
"New entrant CS","2023","Unknown","AA/AO","Undeclared","50","[c]","22750","22180"
"New entrant CS","2023","Unknown","AA/AO","Unknown","1065","[c]","22980","22180"
"New entrant CS","2023","Unknown","EO","Heterosexual / straight","520","[c]","28730","29100"
"New entrant CS","2023","Unknown","EO","LGBO","90","[c]","28190","29100"
"New entrant CS","2023","Unknown","EO","Undeclared","70","[c]","27710","28770"
"New entrant CS","2023","Unknown","EO","Unknown","655","[c]","28780","29100"
"New entrant CS","2023","Unknown","G6/G7","Heterosexual / straight","160","[c]","60130","56500"
"New entrant CS","2023","Unknown","G6/G7","LGBO","30","[c]","58500","54690"
"New entrant CS","2023","Unknown","G6/G7","Undeclared","30","[c]","54480","54660"
"New entrant CS","2023","Unknown","G6/G7","Unknown","205","[c]","60270","57240"
"New entrant CS","2023","Unknown","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Unknown","35","[c]","110180","92560"
"New entrant CS","2023","Unknown","SEO/HEO","Heterosexual / straight","550","[c]","37930","37000"
"New entrant CS","2023","Unknown","SEO/HEO","LGBO","75","[c]","36850","35240"
"New entrant CS","2023","Unknown","SEO/HEO","Undeclared","95","[c]","36890","34400"
"New entrant CS","2023","Unknown","SEO/HEO","Unknown","780","[c]","35290","33520"
"New entrant CS","2023","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
