"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Charity Commission","Communications","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Communications","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Communications","Merseyside","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Digital, Data and Technology","Merseyside","Sefton","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Finance","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Human Resources","Merseyside","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Intelligence Analysis","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Legal","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Operational Delivery","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Operational Delivery","Merseyside","Sefton","40","[c]","26920","25300"
"New entrant CS","2023","Charity Commission","Policy","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Policy","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Project Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Project Delivery","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Statistics","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Commercial","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Communications","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Communications","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Communications","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Corporate Finance","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Corporate Finance","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Corporate Finance","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Digital, Data and Technology","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","Tower Hamlets","15","[c]","46360","42920"
"New entrant CS","2023","Competition and Markets Authority","Economics","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Economics","Inner London - East","Tower Hamlets","15","[c]","33520","34110"
"New entrant CS","2023","Competition and Markets Authority","Human Resources","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Human Resources","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Human Resources","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Legal","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Legal","Inner London - East","Tower Hamlets","15","[c]","60740","58830"
"New entrant CS","2023","Competition and Markets Authority","Policy","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Project Delivery","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Project Delivery","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Project Delivery","Inner London - East","Tower Hamlets","65","[c]","43530","34110"
"New entrant CS","2023","Competition and Markets Authority","Project Delivery","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","Devon","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Communications","East Wales","Cardiff and Vale of Glamorgan","10","[c]","36110","36170"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Inner London - West","Westminster","10","[c]","40160","39460"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","East Wales","Cardiff and Vale of Glamorgan","50","[c]","23730","21500"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon","Devon CC","35","[c]","34620","26650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Wales","Cardiff and Vale of Glamorgan","40","[c]","38870","37350"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Wales","Monmouthshire and Newport","35","[c]","49850","46900"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Economics","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Economics","Greater Manchester","Greater Manchester South West","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Economics","Inner London - West","Westminster","35","[c]","33710","34480"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Economics","West Midlands","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Finance","Devon","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Finance","East Wales","Cardiff and Vale of Glamorgan","25","[c]","30700","21570"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Finance","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
