"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","Female","215","[c]","22750","22150"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","Male","190","[c]","22920","22150"
"New entrant CS","2023","Grants Management","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","Female","40","[c]","44970","49400"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Female","40","[c]","36800","34170"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Female","35","[c]","32670","27690"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Female","60","[c]","33120","27890"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Male","40","[c]","33690","27890"
"New entrant CS","2023","Human Resources","HM Treasury","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Female","225","[c]","30580","27080"
"New entrant CS","2023","Human Resources","Ministry of Defence","Male","185","[c]","31610","30080"
"New entrant CS","2023","Human Resources","Ministry of Justice","Female","75","[c]","30560","31270"
"New entrant CS","2023","Human Resources","Ministry of Justice","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Female","30","[c]","33350","31060"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Female","790","[c]","31900","27350"
"New entrant CS","2023","Legal","Attorney General's Departments","Male","340","[c]","33130","27760"
"New entrant CS","2023","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Female","60","[c]","39660","33330"
"New entrant CS","2023","Legal","HM Revenue and Customs","Male","55","[c]","39870","39110"
"New entrant CS","2023","Legal","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice","Female","65","[c]","31180","29660"
"New entrant CS","2023","Legal","Ministry of Justice","Male","30","[c]","32900","28990"
"New entrant CS","2023","Legal","National Crime Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Government","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
