"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","Human Resources","AA/AO","AO","210","[c]","22250","22220"
"New entrant CS","2023","Human Resources","Human Resources","EO","EO","340","[c]","27430","27140"
"New entrant CS","2023","Human Resources","Human Resources","G6/G7","G6","20","[c]","69540","65820"
"New entrant CS","2023","Human Resources","Human Resources","G6/G7","G7","85","[c]","53560","54130"
"New entrant CS","2023","Human Resources","Human Resources","SCS level","SCS level","10","[c]","91240","84780"
"New entrant CS","2023","Human Resources","Human Resources","SEO/HEO","HEO","275","[c]","34080","33830"
"New entrant CS","2023","Human Resources","Human Resources","SEO/HEO","SEO","130","[c]","42040","41000"
"New entrant CS","2023","Human Resources","Human Resources","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SEO/HEO","HEO","15","[c]","34100","33830"
"New entrant CS","2023","Internal Audit","Internal Audit","SEO/HEO","SEO","20","[c]","43480","43160"
"New entrant CS","2023","Legal","Communications","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","AA/AO","AO","15","[c]","20520","19560"
"New entrant CS","2023","Legal","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","AA/AO","AO","10","[c]","22210","24280"
"New entrant CS","2023","Legal","Legal","EO","EO","165","[c]","28250","27760"
"New entrant CS","2023","Legal","Legal","G6/G7","G6","30","[c]","71620","70030"
"New entrant CS","2023","Legal","Legal","G6/G7","G7","360","[c]","53440","52590"
"New entrant CS","2023","Legal","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","SEO/HEO","HEO","70","[c]","40580","45230"
"New entrant CS","2023","Legal","Legal","SEO/HEO","SEO","180","[c]","39280","38760"
"New entrant CS","2023","Legal","Operational Delivery","AA/AO","AO","485","[c]","21830","21120"
"New entrant CS","2023","Legal","Operational Delivery","EO","EO","160","[c]","27610","27760"
"New entrant CS","2023","Legal","Operational Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","SEO/HEO","HEO","25","[c]","31790","31640"
"New entrant CS","2023","Legal","Operational Delivery","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","G6/G7","G7","10","[c]","59090","59360"
"New entrant CS","2023","No function","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","SEO/HEO","SEO","15","[c]","42230","43000"
"New entrant CS","2023","No function","Economics","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","SEO/HEO","HEO","20","[c]","34550","35620"
"New entrant CS","2023","No function","Economics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","AA/AO","AO","20","[c]","21690","21690"
"New entrant CS","2023","No function","Geography","EO","EO","15","[c]","28540","27610"
"New entrant CS","2023","No function","Geography","SEO/HEO","HEO","10","[c]","34370","34370"
"New entrant CS","2023","No function","Geography","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","G6/G7","G7","135","[c]","75860","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","SEO/HEO","SEO","140","[c]","49600","47750"
"New entrant CS","2023","No function","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","EO","EO","95","[c]","27120","25880"
"New entrant CS","2023","No function","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","SEO/HEO","HEO","25","[c]","35190","33910"
"New entrant CS","2023","No function","Intelligence Analysis","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","EO","EO","70","[c]","27380","27420"
"New entrant CS","2023","No function","International Trade","G6/G7","G6","10","[c]","71080","70360"
"New entrant CS","2023","No function","International Trade","G6/G7","G7","85","[c]","54750","55370"
"New entrant CS","2023","No function","International Trade","SEO/HEO","HEO","95","[c]","33640","35010"
"New entrant CS","2023","No function","International Trade","SEO/HEO","SEO","235","[c]","41850","42030"
"New entrant CS","2023","No function","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","AA/AO","AO","20","[c]","22620","21960"
"New entrant CS","2023","No function","Knowledge and Information Management","EO","EO","20","[c]","27180","28050"
"New entrant CS","2023","No function","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","SEO/HEO","HEO","30","[c]","33600","35010"
"New entrant CS","2023","No function","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","AA/AO","AO","45","[c]","23640","23180"
"New entrant CS","2023","No function","Medicine","EO","EO","50","[c]","31880","32930"
"New entrant CS","2023","No function","Medicine","G6/G7","G6","50","[c]","85040","84890"
"New entrant CS","2023","No function","Medicine","G6/G7","G7","25","[c]","64060","59800"
"New entrant CS","2023","No function","Medicine","SCS level","SCS level","30","[c]","110530","107440"
"New entrant CS","2023","No function","Medicine","SEO/HEO","HEO","90","[c]","38330","40590"
"New entrant CS","2023","No function","Medicine","SEO/HEO","SEO","15","[c]","45330","47670"
"New entrant CS","2023","No function","Operational Delivery","AA/AO","AA","2615","[c]","22510","23230"
"New entrant CS","2023","No function","Operational Delivery","AA/AO","AO","15505","[c]","24700","22520"
"New entrant CS","2023","No function","Operational Delivery","EO","EO","5460","[c]","27590","26750"
"New entrant CS","2023","No function","Operational Delivery","G6/G7","G6","90","[c]","68540","66290"
"New entrant CS","2023","No function","Operational Delivery","G6/G7","G7","215","[c]","54280","53400"
"New entrant CS","2023","No function","Operational Delivery","SCS level","SCS level","30","[c]","98680","95000"
"New entrant CS","2023","No function","Operational Delivery","SEO/HEO","HEO","1045","[c]","33740","33120"
"New entrant CS","2023","No function","Operational Delivery","SEO/HEO","SEO","470","[c]","42080","40880"
"New entrant CS","2023","No function","Operational Delivery","Unknown","Unknown","4050","[c]","23080","23640"
"New entrant CS","2023","No function","Operational Research","AA/AO","AO","85","[c]","22520","22520"
"New entrant CS","2023","No function","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","SEO/HEO","HEO","10","[c]","33650","32840"
"New entrant CS","2023","No function","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","AA/AO","AA","130","[c]","20700","19770"
"New entrant CS","2023","No function","Other","AA/AO","AO","255","[c]","22080","22220"
"New entrant CS","2023","No function","Other","EO","EO","165","[c]","28160","28650"
"New entrant CS","2023","No function","Other","G6/G7","G6","10","[c]","69420","67550"
"New entrant CS","2023","No function","Other","G6/G7","G7","15","[c]","56220","54750"
"New entrant CS","2023","No function","Other","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","SEO/HEO","HEO","80","[c]","33490","33480"
"New entrant CS","2023","No function","Other","SEO/HEO","SEO","55","[c]","41340","39500"
"New entrant CS","2023","No function","Planning","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","G6/G7","G6","25","[c]","65130","60050"
"New entrant CS","2023","No function","Planning Inspectors","G6/G7","G7","55","[c]","42650","41840"
"New entrant CS","2023","No function","Policy","AA/AO","AA","25","[c]","18610","18300"
"New entrant CS","2023","No function","Policy","AA/AO","AO","80","[c]","22710","22330"
"New entrant CS","2023","No function","Policy","EO","EO","390","[c]","27370","27890"
"New entrant CS","2023","No function","Policy","G6/G7","G6","55","[c]","66000","64970"
"New entrant CS","2023","No function","Policy","G6/G7","G7","235","[c]","54020","54330"
"New entrant CS","2023","No function","Policy","SCS level","SCS level","35","[c]","105690","91500"
"New entrant CS","2023","No function","Policy","SEO/HEO","HEO","740","[c]","33020","33200"
"New entrant CS","2023","No function","Policy","SEO/HEO","SEO","340","[c]","40710","40260"
"New entrant CS","2023","No function","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","EO","EO","20","[c]","28600","29240"
"New entrant CS","2023","No function","Project Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","G6/G7","G7","10","[c]","55060","54480"
"New entrant CS","2023","No function","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","SEO/HEO","HEO","45","[c]","34550","36000"
"New entrant CS","2023","No function","Project Delivery","SEO/HEO","SEO","15","[c]","41060","43000"
