"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SEO/HEO","Undeclared","55","[c]","38330","37300"
"New entrant CS","2023","Undeclared","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","AA/AO","Heterosexual / straight","185","[c]","23730","22520"
"New entrant CS","2023","Undeclared","White","AA/AO","LGBO","65","[c]","23330","22500"
"New entrant CS","2023","Undeclared","White","AA/AO","Undeclared","30","[c]","22680","22500"
"New entrant CS","2023","Undeclared","White","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","EO","Heterosexual / straight","65","[c]","27780","28120"
"New entrant CS","2023","Undeclared","White","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SEO/HEO","Heterosexual / straight","85","[c]","36490","35410"
"New entrant CS","2023","Undeclared","White","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SEO/HEO","Undeclared","40","[c]","36350","35850"
"New entrant CS","2023","Undeclared","White","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Heterosexual / straight","75","[c]","22720","23640"
"New entrant CS","2023","Undeclared","White","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","AA/AO","Heterosexual / straight","205","[c]","23250","22400"
"New entrant CS","2023","Unknown","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","AA/AO","Unknown","75","[c]","23570","22520"
"New entrant CS","2023","Unknown","Asian","EO","Heterosexual / straight","175","[c]","28460","28210"
"New entrant CS","2023","Unknown","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","EO","Unknown","45","[c]","28550","28120"
"New entrant CS","2023","Unknown","Asian","G6/G7","Heterosexual / straight","50","[c]","58640","57570"
"New entrant CS","2023","Unknown","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SEO/HEO","Heterosexual / straight","175","[c]","36460","36050"
"New entrant CS","2023","Unknown","Asian","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SEO/HEO","Unknown","75","[c]","33130","28840"
"New entrant CS","2023","Unknown","Asian","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AA/AO","Heterosexual / straight","80","[c]","24600","23390"
"New entrant CS","2023","Unknown","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","EO","Heterosexual / straight","80","[c]","28070","28210"
"New entrant CS","2023","Unknown","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SEO/HEO","Heterosexual / straight","75","[c]","36540","35830"
"New entrant CS","2023","Unknown","Black","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SEO/HEO","Unknown","30","[c]","34370","31530"
"New entrant CS","2023","Unknown","Black","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AA/AO","Heterosexual / straight","50","[c]","22810","22400"
"New entrant CS","2023","Unknown","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","EO","Heterosexual / straight","45","[c]","28270","26910"
"New entrant CS","2023","Unknown","Mixed","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SEO/HEO","Heterosexual / straight","50","[c]","35950","34010"
"New entrant CS","2023","Unknown","Mixed","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SEO/HEO","Unknown","35","[c]","32320","28840"
"New entrant CS","2023","Unknown","Mixed","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SEO/HEO","Undeclared","30","[c]","40720","40440"
"New entrant CS","2023","Unknown","Undeclared","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","130","[c]","24120","22400"
"New entrant CS","2023","Unknown","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Unknown","10780","[c]","23900","22500"
"New entrant CS","2023","Unknown","Unknown","EO","Heterosexual / straight","65","[c]","27300","27080"
"New entrant CS","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","Undeclared","45","[c]","27380","28770"
"New entrant CS","2023","Unknown","Unknown","EO","Unknown","4520","[c]","27600","26780"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Unknown","785","[c]","59410","55790"
