"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Debt","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Debt","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Grants Management","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Operational Delivery","75","[c]","26100","25750"
"New entrant CS","2023","Declared disabled","Unknown","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Policy","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Project Delivery","Finance","[c]","[c]","[c]","[c]"
