"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","SEO/HEO","Female","45","[c]","36030","37590"
"New entrant CS","2023","Declared non-disabled","Department for Education","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","Female","260","[c]","22380","22150"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","Male","175","[c]","22450","22150"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","Female","155","[c]","26560","25920"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","Male","85","[c]","26410","25920"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","Female","95","[c]","54050","52840"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","Male","80","[c]","54140","54330"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","230","[c]","35010","36220"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","185","[c]","34900","33830"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","EO","Female","35","[c]","27900","29280"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","G6/G7","Male","40","[c]","59340","57610"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","SEO/HEO","Female","105","[c]","37960","35800"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","SEO/HEO","Male","115","[c]","38080","38050"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","G6/G7","Female","50","[c]","49930","43740"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","G6/G7","Male","45","[c]","52670","52160"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","50","[c]","33680","33880"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","40","[c]","35150","33880"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","AA/AO","Female","285","[c]","21890","22500"
"New entrant CS","2023","Declared non-disabled","Department for Transport","AA/AO","Male","240","[c]","23820","22500"
"New entrant CS","2023","Declared non-disabled","Department for Transport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","EO","Female","60","[c]","27690","26960"
"New entrant CS","2023","Declared non-disabled","Department for Transport","EO","Male","105","[c]","27540","26780"
"New entrant CS","2023","Declared non-disabled","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport","SEO/HEO","Female","65","[c]","36360","35400"
"New entrant CS","2023","Declared non-disabled","Department for Transport","SEO/HEO","Male","85","[c]","36670","35400"
"New entrant CS","2023","Declared non-disabled","Department for Transport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","AA/AO","Female","685","[c]","21940","21690"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","AA/AO","Male","530","[c]","21900","21690"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","EO","Female","365","[c]","28140","28120"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","EO","Male","320","[c]","28120","28120"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","G6/G7","Female","65","[c]","57390","56000"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","G6/G7","Male","80","[c]","59180","57820"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","SEO/HEO","Female","230","[c]","37160","36670"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","SEO/HEO","Male","260","[c]","38210","37830"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
