"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Digital, Data and Technology","Female","75","[c]","34270","33210"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Digital, Data and Technology","Male","120","[c]","37020","34060"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Economics","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Economics","Male","50","[c]","26660","24840"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Human Resources","Female","30","[c]","33350","31060"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Operational Delivery","Female","280","[c]","24370","21200"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Operational Delivery","Male","275","[c]","25050","21200"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Project Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Project Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Social Research","Female","50","[c]","32980","31560"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Social Research","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Statistics","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","UK Statistics Authority","Statistics","Male","40","[c]","36630","31560"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","UK Supreme Court","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Operational Delivery","Female","80","[c]","22700","22520"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Operational Delivery","Male","55","[c]","22650","22520"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Property","Female","90","[c]","27140","22520"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Property","Male","120","[c]","26200","22520"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","HM Revenue and Customs","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Department for Transport","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","Commercial","Female","[c]","[c]","[c]","[c]"
