"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Economics","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","50","[c]","23330","21380"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","50","[c]","22600","21380"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Other","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Other","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Policy","Female","105","[c]","31530","31120"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Policy","Male","95","[c]","34430","32620"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Policy","Female","35","[c]","31260","35040"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Policy","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Communications","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Policy","Female","50","[c]","29410","30330"
"New entrant CS","2023","20-29","Department for Education","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","140","[c]","24320","22150"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","135","[c]","23670","22150"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Policy","Female","115","[c]","36170","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Policy","Male","90","[c]","35790","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","45","[c]","26970","25340"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Veterinarian","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","Communications","Male","[c]","[c]","[c]","[c]"
