"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","HM Land Registry","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","AO","Female","195","[c]","22760","22520"
"New entrant CS","2023","50-59","HM Revenue and Customs","AO","Male","150","[c]","22690","22520"
"New entrant CS","2023","50-59","HM Revenue and Customs","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","EO","Male","30","[c]","28560","27650"
"New entrant CS","2023","50-59","HM Revenue and Customs","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","HEO","Male","30","[c]","35240","34400"
"New entrant CS","2023","50-59","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","SEO","Male","35","[c]","43690","44710"
"New entrant CS","2023","50-59","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","AO","Female","290","[c]","23260","22400"
"New entrant CS","2023","50-59","Home Office","AO","Male","155","[c]","23080","22400"
"New entrant CS","2023","50-59","Home Office","EO","Female","210","[c]","27730","25810"
"New entrant CS","2023","50-59","Home Office","EO","Male","305","[c]","28380","25880"
"New entrant CS","2023","50-59","Home Office","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence","AA","Female","45","[c]","22410","21380"
"New entrant CS","2023","50-59","Ministry of Defence","AA","Male","115","[c]","24570","27500"
"New entrant CS","2023","50-59","Ministry of Defence","AO","Female","120","[c]","22480","22220"
"New entrant CS","2023","50-59","Ministry of Defence","AO","Male","105","[c]","25640","22220"
"New entrant CS","2023","50-59","Ministry of Defence","EO","Female","65","[c]","27510","27080"
"New entrant CS","2023","50-59","Ministry of Defence","EO","Male","115","[c]","28250","27140"
"New entrant CS","2023","50-59","Ministry of Defence","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence","G7","Male","60","[c]","53310","52250"
"New entrant CS","2023","50-59","Ministry of Defence","HEO","Female","65","[c]","35080","33910"
"New entrant CS","2023","50-59","Ministry of Defence","HEO","Male","125","[c]","34590","33830"
"New entrant CS","2023","50-59","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence","SEO","Female","30","[c]","41770","41000"
"New entrant CS","2023","50-59","Ministry of Defence","SEO","Male","135","[c]","43510","41500"
"New entrant CS","2023","50-59","Ministry of Defence","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence","Unknown","Male","30","[c]","49490","41000"
"New entrant CS","2023","50-59","Ministry of Justice","AA","Female","255","[c]","22610","23230"
"New entrant CS","2023","50-59","Ministry of Justice","AA","Male","170","[c]","23000","23230"
"New entrant CS","2023","50-59","Ministry of Justice","AO","Female","265","[c]","24120","24070"
"New entrant CS","2023","50-59","Ministry of Justice","AO","Male","260","[c]","27440","28880"
"New entrant CS","2023","50-59","Ministry of Justice","EO","Female","40","[c]","27720","28480"
"New entrant CS","2023","50-59","Ministry of Justice","EO","Male","35","[c]","28650","28480"
"New entrant CS","2023","50-59","Ministry of Justice","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice","HEO","Female","30","[c]","33170","33200"
"New entrant CS","2023","50-59","Ministry of Justice","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice","Unknown","Female","290","[c]","23530","23640"
"New entrant CS","2023","50-59","Ministry of Justice","Unknown","Male","185","[c]","24080","23640"
"New entrant CS","2023","50-59","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","EO","Male","40","[c]","37160","36040"
"New entrant CS","2023","50-59","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","SEO","Female","35","[c]","48770","47750"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Wales","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scottish Government","AA","Female","105","[c]","22320","22180"
"New entrant CS","2023","50-59","Scottish Government","AA","Male","70","[c]","22780","22180"
"New entrant CS","2023","50-59","Scottish Government","AO","Female","45","[c]","24310","24710"
"New entrant CS","2023","50-59","Scottish Government","AO","Male","30","[c]","24380","24710"
"New entrant CS","2023","50-59","Scottish Government","EO","Female","125","[c]","29360","29100"
"New entrant CS","2023","50-59","Scottish Government","EO","Male","55","[c]","29600","29100"
