"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Female","85","[c]","26490","25780"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","Male","85","[c]","25810","25750"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Female","35","[c]","53570","54050"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","Male","55","[c]","53880","53000"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","Male","45","[c]","36350","35500"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Female","30","[c]","41330","42000"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","AA","Female","635","[c]","22260","22180"
"New entrant CS","2023","Scottish Government","AA","Male","435","[c]","22510","22180"
"New entrant CS","2023","Scottish Government","AO","Female","405","[c]","24270","24710"
"New entrant CS","2023","Scottish Government","AO","Male","305","[c]","24720","24710"
"New entrant CS","2023","Scottish Government","EO","Female","645","[c]","29400","29100"
"New entrant CS","2023","Scottish Government","EO","Male","400","[c]","29660","29100"
"New entrant CS","2023","Scottish Government","G6","Female","30","[c]","72790","70540"
"New entrant CS","2023","Scottish Government","G6","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","G7","Female","125","[c]","54720","52360"
"New entrant CS","2023","Scottish Government","G7","Male","110","[c]","57030","52360"
"New entrant CS","2023","Scottish Government","HEO","Female","375","[c]","34930","33560"
"New entrant CS","2023","Scottish Government","HEO","Male","210","[c]","34890","33520"
"New entrant CS","2023","Scottish Government","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","SEO","Female","190","[c]","44070","41640"
"New entrant CS","2023","Scottish Government","SEO","Male","130","[c]","44810","42860"
"New entrant CS","2023","The National Archives","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","AO","Female","215","[c]","21360","21200"
"New entrant CS","2023","UK Statistics Authority","AO","Male","220","[c]","21520","21200"
"New entrant CS","2023","UK Statistics Authority","EO","Female","75","[c]","25230","24840"
"New entrant CS","2023","UK Statistics Authority","EO","Male","70","[c]","25110","24840"
"New entrant CS","2023","UK Statistics Authority","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","G7","Male","45","[c]","53280","51460"
"New entrant CS","2023","UK Statistics Authority","HEO","Female","115","[c]","31450","31560"
"New entrant CS","2023","UK Statistics Authority","HEO","Male","130","[c]","31620","31060"
"New entrant CS","2023","UK Statistics Authority","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","SEO","Female","65","[c]","38530","37760"
"New entrant CS","2023","UK Statistics Authority","SEO","Male","65","[c]","38760","37760"
"New entrant CS","2023","UK Supreme Court","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","AO","Female","60","[c]","22160","22150"
"New entrant CS","2023","Welsh Government","AO","Male","45","[c]","22190","22150"
"New entrant CS","2023","Welsh Government","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","HEO","Female","50","[c]","33990","32460"
