"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Tax","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","AO","170","[c]","24440","22400"
"New entrant CS","2023","Undeclared","Operational Delivery","EO","65","[c]","28360","27670"
"New entrant CS","2023","Undeclared","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","Unknown","45","[c]","23860","23640"
"New entrant CS","2023","Undeclared","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","EO","40","[c]","26960","27080"
"New entrant CS","2023","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","HEO","40","[c]","32250","32430"
"New entrant CS","2023","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","HEO","65","[c]","34770","34850"
"New entrant CS","2023","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO","30","[c]","42130","41650"
"New entrant CS","2023","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AO","30","[c]","22410","21650"
"New entrant CS","2023","Unknown","Counter Fraud","EO","30","[c]","28620","27890"
"New entrant CS","2023","Unknown","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","AO","40","[c]","23440","23390"
"New entrant CS","2023","Unknown","Digital, Data and Technology","EO","165","[c]","28100","27650"
"New entrant CS","2023","Unknown","Digital, Data and Technology","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","G7","125","[c]","56380","55780"
"New entrant CS","2023","Unknown","Digital, Data and Technology","HEO","220","[c]","34510","34400"
"New entrant CS","2023","Unknown","Digital, Data and Technology","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","SEO","160","[c]","41900","41580"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","HEO","55","[c]","35170","35320"
"New entrant CS","2023","Unknown","Finance","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","AO","60","[c]","22410","22220"
"New entrant CS","2023","Unknown","Finance","EO","55","[c]","27220","27080"
"New entrant CS","2023","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","HEO","40","[c]","35120","34400"
"New entrant CS","2023","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AO","75","[c]","22460","22220"
"New entrant CS","2023","Unknown","Human Resources","EO","115","[c]","27580","27190"
"New entrant CS","2023","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","HEO","95","[c]","35120","33830"
"New entrant CS","2023","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","EO","55","[c]","27040","25880"
"New entrant CS","2023","Unknown","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","SEO","55","[c]","42290","42340"
"New entrant CS","2023","Unknown","Knowledge and Information Management","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","G7","40","[c]","54570","54250"
"New entrant CS","2023","Unknown","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","G6","30","[c]","88760","84410"
"New entrant CS","2023","Unknown","Medicine","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","HEO","45","[c]","38270","40590"
"New entrant CS","2023","Unknown","Medicine","SCS level","20","[c]","[c]","[c]"
