"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Geography","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Geography","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","East of England","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","East of England","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","London","Female","70","[c]","43460","32520"
"Leaver Dept.","2023","50-59","Operational Delivery","London","Male","65","[c]","46150","35460"
"Leaver Dept.","2023","50-59","Operational Delivery","North East (England)","Female","55","[c]","29030","28120"
"Leaver Dept.","2023","50-59","Operational Delivery","North East (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","North West (England)","Female","80","[c]","28010","26640"
"Leaver Dept.","2023","50-59","Operational Delivery","North West (England)","Male","60","[c]","32460","28120"
"Leaver Dept.","2023","50-59","Operational Delivery","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Scotland","Female","100","[c]","25840","25310"
"Leaver Dept.","2023","50-59","Operational Delivery","Scotland","Male","50","[c]","26840","27570"
"Leaver Dept.","2023","50-59","Operational Delivery","South East (England)","Female","50","[c]","28150","27570"
"Leaver Dept.","2023","50-59","Operational Delivery","South East (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Wales","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Wales","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","West Midlands (England)","Female","75","[c]","26120","26120"
"Leaver Dept.","2023","50-59","Operational Delivery","West Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Yorkshire and The Humber","Female","50","[c]","31220","27650"
"Leaver Dept.","2023","50-59","Operational Delivery","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","London","Female","40","[c]","54150","53840"
"Leaver Dept.","2023","50-59","Policy","London","Male","45","[c]","61800","64700"
"Leaver Dept.","2023","50-59","Policy","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","North West (England)","Female","10","[c]","[c]","[c]"
