"Status","Year","Disability","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Education","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Education","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for International Trade","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Transport","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Department of Health and Social Care","Female","75","[c]","36880","32980"
"New entrant CS","2023","Unknown","Asian","Department of Health and Social Care","Male","40","[c]","35400","33500"
"New entrant CS","2023","Unknown","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","HM Revenue and Customs","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","HM Revenue and Customs","Male","45","[c]","27720","26920"
"New entrant CS","2023","Unknown","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","HM Treasury","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","HM Treasury","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Home Office","Female","105","[c]","27210","26400"
"New entrant CS","2023","Unknown","Asian","Home Office","Male","115","[c]","29090","26400"
"New entrant CS","2023","Unknown","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Ministry of Defence","Female","60","[c]","35380","32930"
"New entrant CS","2023","Unknown","Asian","Ministry of Defence","Male","60","[c]","32130","27540"
"New entrant CS","2023","Unknown","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Ministry of Justice","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","National Crime Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","National Crime Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Scottish Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","UK Statistics Authority","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","UK Statistics Authority","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cabinet Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cabinet Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Education","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
