"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Commercial","AA/AO","45","[c]","22390","22220"
"New entrant CS","2023","White","Commercial","Commercial","EO","60","[c]","26750","27080"
"New entrant CS","2023","White","Commercial","Commercial","G6/G7","75","[c]","68940","69000"
"New entrant CS","2023","White","Commercial","Commercial","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Commercial","SEO/HEO","190","[c]","35140","33910"
"New entrant CS","2023","White","Commercial","Commercial","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Other","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Communications","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Communications","EO","60","[c]","27650","27110"
"New entrant CS","2023","White","Communications","Communications","G6/G7","40","[c]","58790","55250"
"New entrant CS","2023","White","Communications","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Communications","SEO/HEO","195","[c]","37550","37540"
"New entrant CS","2023","White","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Counter Fraud","AA/AO","155","[c]","23140","21690"
"New entrant CS","2023","White","Counter Fraud","Counter Fraud","EO","130","[c]","28180","27890"
"New entrant CS","2023","White","Counter Fraud","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Counter Fraud","SEO/HEO","50","[c]","35140","34170"
"New entrant CS","2023","White","Counter Fraud","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Intelligence Analysis","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Operational Delivery","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Operational Delivery","AA/AO","420","[c]","22650","22520"
"New entrant CS","2023","White","Debt","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Other","AA/AO","200","[c]","21660","21690"
"New entrant CS","2023","White","Debt","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","AA/AO","50","[c]","22110","22010"
"New entrant CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","EO","300","[c]","27660","27650"
"New entrant CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","G6/G7","360","[c]","57600","55720"
"New entrant CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","670","[c]","37040","37300"
"New entrant CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Operational Delivery","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Other","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Other","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Science and Engineering","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Science and Engineering","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","SEO/HEO","35","[c]","40540","41960"
"New entrant CS","2023","White","Finance","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Finance","AA/AO","100","[c]","22200","22520"
"New entrant CS","2023","White","Finance","Finance","EO","75","[c]","27600","27080"
"New entrant CS","2023","White","Finance","Finance","G6/G7","45","[c]","56350","54720"
"New entrant CS","2023","White","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Finance","SEO/HEO","145","[c]","36560","34850"
"New entrant CS","2023","White","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Operational Delivery","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Security","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
