"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","Heterosexual / straight","75","[c]","35650","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","Unknown","35","[c]","35600","34480"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","Heterosexual / straight","80","[c]","36370","34480"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","Unknown","40","[c]","35710","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Female","Heterosexual / straight","55","[c]","26440","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Female","Heterosexual / straight","85","[c]","35180","34030"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Male","Heterosexual / straight","40","[c]","34220","33950"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
