"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Debt","Female","Unknown","315","[c]","23000","22520"
"New entrant CS","2023","Unknown","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Male","Unknown","220","[c]","22730","22520"
"New entrant CS","2023","Unknown","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Female","Unknown","250","[c]","37260","34330"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Male","Unknown","550","[c]","40580","36180"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Female","Unknown","90","[c]","30650","25880"
"New entrant CS","2023","Unknown","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Male","Unknown","95","[c]","30490","27400"
"New entrant CS","2023","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Female","Unknown","45","[c]","22700","22150"
"New entrant CS","2023","Unknown","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Male","Unknown","55","[c]","22450","22150"
"New entrant CS","2023","Unknown","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","Unknown","190","[c]","32450","28080"
"New entrant CS","2023","Unknown","Human Resources","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Male","Unknown","125","[c]","32100","29660"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","Unknown","80","[c]","36740","31270"
"New entrant CS","2023","Unknown","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Male","Unknown","50","[c]","40000","32260"
"New entrant CS","2023","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Female","Heterosexual / straight","155","[c]","31590","25750"
"New entrant CS","2023","Unknown","No function","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Female","Undeclared","85","[c]","37210","34190"
"New entrant CS","2023","Unknown","No function","Female","Unknown","7845","[c]","26510","23640"
"New entrant CS","2023","Unknown","No function","Male","Heterosexual / straight","135","[c]","30210","26400"
"New entrant CS","2023","Unknown","No function","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Male","Undeclared","55","[c]","35230","31720"
"New entrant CS","2023","Unknown","No function","Male","Unknown","6580","[c]","27460","25750"
"New entrant CS","2023","Unknown","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Female","Unknown","160","[c]","34050","32260"
"New entrant CS","2023","Unknown","Project Delivery","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Male","Unknown","160","[c]","36890","33830"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","Unknown","145","[c]","27200","22520"
"New entrant CS","2023","Unknown","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Male","Unknown","175","[c]","30460","25970"
"New entrant CS","2023","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Female","Unknown","85","[c]","28710","25870"
"New entrant CS","2023","Unknown","Security","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Male","Unknown","365","[c]","29960","27500"
"New entrant CS","2023","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Unknown","1310","[c]","30690","29100"
"New entrant CS","2023","Unknown","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Unknown","1110","[c]","30700","29100"
"New entrant CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Female","Heterosexual / straight","270","[c]","34760","33000"
"New entrant CS","2023","White","Analysis","Female","LGBO","75","[c]","31230","31410"
"New entrant CS","2023","White","Analysis","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Female","Unknown","55","[c]","29310","28840"
"New entrant CS","2023","White","Analysis","Male","Heterosexual / straight","365","[c]","34780","32800"
"New entrant CS","2023","White","Analysis","Male","LGBO","50","[c]","35260","31560"
"New entrant CS","2023","White","Analysis","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Male","Unknown","45","[c]","28030","28840"
"New entrant CS","2023","White","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Female","Heterosexual / straight","185","[c]","35410","32500"
"New entrant CS","2023","White","Commercial","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Female","Unknown","50","[c]","54480","30670"
"New entrant CS","2023","White","Commercial","Male","Heterosexual / straight","130","[c]","38160","33830"
"New entrant CS","2023","White","Commercial","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Male","Unknown","55","[c]","58560","65500"
"New entrant CS","2023","White","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Female","Heterosexual / straight","170","[c]","39210","36930"
"New entrant CS","2023","White","Communications","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Male","Heterosexual / straight","90","[c]","42230","37520"
"New entrant CS","2023","White","Communications","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Female","Heterosexual / straight","205","[c]","27970","27000"
"New entrant CS","2023","White","Counter Fraud","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Male","Heterosexual / straight","145","[c]","28070","27650"
"New entrant CS","2023","White","Counter Fraud","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Female","Heterosexual / straight","275","[c]","22440","22520"
"New entrant CS","2023","White","Debt","Female","LGBO","45","[c]","22390","22520"
"New entrant CS","2023","White","Debt","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Female","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Male","Heterosexual / straight","195","[c]","22480","22520"
"New entrant CS","2023","White","Debt","Male","LGBO","45","[c]","22700","22520"
"New entrant CS","2023","White","Debt","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Female","Heterosexual / straight","430","[c]","37990","36000"
"New entrant CS","2023","White","Digital, Data & Technology","Female","LGBO","85","[c]","35890","34290"
"New entrant CS","2023","White","Digital, Data & Technology","Female","Undeclared","55","[c]","38440","37090"
