"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","AO","155","[c]","24740","22500"
"New entrant CS","2023","Undeclared","No function","EO","75","[c]","28380","27760"
"New entrant CS","2023","Undeclared","No function","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HEO","40","[c]","35250","34800"
"New entrant CS","2023","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","50","[c]","23860","23640"
"New entrant CS","2023","Undeclared","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","AA","30","[c]","21850","21380"
"New entrant CS","2023","Unknown","Analysis","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","EO","40","[c]","28330","29280"
"New entrant CS","2023","Unknown","Analysis","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","HEO","155","[c]","33140","34400"
"New entrant CS","2023","Unknown","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","EO","40","[c]","26600","27080"
"New entrant CS","2023","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","HEO","45","[c]","32380","32220"
"New entrant CS","2023","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","HEO","70","[c]","35020","35010"
"New entrant CS","2023","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AO","35","[c]","22420","21690"
"New entrant CS","2023","Unknown","Counter Fraud","EO","35","[c]","29100","27890"
"New entrant CS","2023","Unknown","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","AO","535","[c]","22820","22520"
"New entrant CS","2023","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","AO","55","[c]","22580","22220"
"New entrant CS","2023","Unknown","Digital, Data & Technology","EO","220","[c]","28040","27650"
"New entrant CS","2023","Unknown","Digital, Data & Technology","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","G7","130","[c]","56280","55830"
"New entrant CS","2023","Unknown","Digital, Data & Technology","HEO","240","[c]","34480","34400"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SEO","175","[c]","41750","41280"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","AO","70","[c]","22420","22520"
"New entrant CS","2023","Unknown","Finance","EO","55","[c]","27190","27080"
"New entrant CS","2023","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","HEO","35","[c]","35230","34400"
"New entrant CS","2023","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","AO","90","[c]","21850","22150"
"New entrant CS","2023","Unknown","Grants Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AO","65","[c]","22500","22220"
"New entrant CS","2023","Unknown","Human Resources","EO","110","[c]","27340","27140"
"New entrant CS","2023","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","HEO","95","[c]","35210","33830"
"New entrant CS","2023","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","AO","30","[c]","22180","22520"
"New entrant CS","2023","Unknown","Legal","EO","45","[c]","27970","27650"
"New entrant CS","2023","Unknown","Legal","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","G7","40","[c]","54570","54250"
"New entrant CS","2023","Unknown","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","AA","1160","[c]","22320","23230"
"New entrant CS","2023","Unknown","No function","AO","7480","[c]","24230","22400"
"New entrant CS","2023","Unknown","No function","EO","3445","[c]","27360","25880"
"New entrant CS","2023","Unknown","No function","G6","105","[c]","74320","68590"
"New entrant CS","2023","Unknown","No function","G7","240","[c]","55390","54440"
"New entrant CS","2023","Unknown","No function","HEO","840","[c]","34060","33830"
"New entrant CS","2023","Unknown","No function","SCS level","55","[c]","111150","99430"
"New entrant CS","2023","Unknown","No function","SEO","445","[c]","41860","41060"
"New entrant CS","2023","Unknown","No function","Unknown","1110","[c]","22940","23640"
"New entrant CS","2023","Unknown","Project Delivery","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","AO","55","[c]","21860","22150"
"New entrant CS","2023","Unknown","Project Delivery","EO","55","[c]","26980","27080"
"New entrant CS","2023","Unknown","Project Delivery","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","G7","35","[c]","52170","51810"
"New entrant CS","2023","Unknown","Project Delivery","HEO","75","[c]","33660","33830"
"New entrant CS","2023","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","SEO","70","[c]","41110","41000"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","60","[c]","30200","22200"
"New entrant CS","2023","Unknown","Property","AA","50","[c]","20230","19770"
"New entrant CS","2023","Unknown","Property","AO","140","[c]","23310","22520"
"New entrant CS","2023","Unknown","Property","EO","45","[c]","27250","27080"
"New entrant CS","2023","Unknown","Property","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","HEO","45","[c]","33230","33830"
"New entrant CS","2023","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","SEO","30","[c]","41590","41200"
"New entrant CS","2023","Unknown","Security","AA","160","[c]","26340","27500"
"New entrant CS","2023","Unknown","Security","AO","210","[c]","29340","26350"
"New entrant CS","2023","Unknown","Security","EO","55","[c]","26750","24630"
"New entrant CS","2023","Unknown","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA","765","[c]","22340","22180"
"New entrant CS","2023","Unknown","Unknown","AO","190","[c]","25020","25710"
"New entrant CS","2023","Unknown","Unknown","EO","570","[c]","28920","29100"
"New entrant CS","2023","Unknown","Unknown","G6","40","[c]","73090","70540"
"New entrant CS","2023","Unknown","Unknown","G7","140","[c]","55310","52360"
"New entrant CS","2023","Unknown","Unknown","HEO","385","[c]","34010","33520"
"New entrant CS","2023","Unknown","Unknown","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO","185","[c]","43180","41640"
"New entrant CS","2023","Unknown","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","White","Analysis","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","AO","95","[c]","22610","22320"
"New entrant CS","2023","White","Analysis","EO","125","[c]","27210","26910"
"New entrant CS","2023","White","Analysis","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","G7","45","[c]","54910","53380"
"New entrant CS","2023","White","Analysis","HEO","470","[c]","32770","31710"
"New entrant CS","2023","White","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","SEO","125","[c]","40550","39890"
"New entrant CS","2023","White","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","AO","50","[c]","22380","22190"
"New entrant CS","2023","White","Commercial","EO","70","[c]","27150","27080"
"New entrant CS","2023","White","Commercial","G6","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","G7","70","[c]","63540","65500"
"New entrant CS","2023","White","Commercial","HEO","140","[c]","32350","32500"
"New entrant CS","2023","White","Commercial","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","SEO","80","[c]","40680","40360"
"New entrant CS","2023","White","Commercial","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","EO","60","[c]","27650","27140"
"New entrant CS","2023","White","Communications","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","G7","35","[c]","54580","54210"
"New entrant CS","2023","White","Communications","HEO","120","[c]","34140","33830"
"New entrant CS","2023","White","Communications","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","SEO","90","[c]","42330","41670"
"New entrant CS","2023","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","AO","165","[c]","23120","21690"
"New entrant CS","2023","White","Counter Fraud","EO","180","[c]","28270","27890"
"New entrant CS","2023","White","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","HEO","65","[c]","34570","34170"
"New entrant CS","2023","White","Counter Fraud","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","AO","630","[c]","22320","22520"
"New entrant CS","2023","White","Debt","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","AO","85","[c]","21580","21690"
"New entrant CS","2023","White","Digital, Data & Technology","EO","375","[c]","27430","27650"
"New entrant CS","2023","White","Digital, Data & Technology","G6","75","[c]","69910","67750"
"New entrant CS","2023","White","Digital, Data & Technology","G7","305","[c]","54830","54330"
"New entrant CS","2023","White","Digital, Data & Technology","HEO","395","[c]","33390","33830"
"New entrant CS","2023","White","Digital, Data & Technology","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","SEO","365","[c]","40990","40670"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","AO","115","[c]","22300","22520"
"New entrant CS","2023","White","Finance","EO","85","[c]","27570","27080"
"New entrant CS","2023","White","Finance","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","G7","40","[c]","54120","53010"
"New entrant CS","2023","White","Finance","HEO","110","[c]","33150","33910"
