"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Public Pensions Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Serious Fraud Office","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Serious Fraud Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Security Scotland","Female","300","[c]","30080","29100"
"New entrant CS","2023","Declared non-disabled","Social Security Scotland","Male","155","[c]","31200","29100"
"New entrant CS","2023","Declared non-disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Student Awards Agency for Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Submarine Delivery Agency","Female","40","[c]","34870","32500"
"New entrant CS","2023","Declared non-disabled","Submarine Delivery Agency","Male","60","[c]","38050","33100"
"New entrant CS","2023","Declared non-disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The Insolvency Service","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The Insolvency Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Female","35","[c]","46340","37570"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Male","50","[c]","50960","43040"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","Male","35","[c]","34710","32410"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Female","270","[c]","30300","25000"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Male","285","[c]","30210","24840"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","Female","95","[c]","25610","22520"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","Male","85","[c]","25760","22520"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Female","135","[c]","34840","32460"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Male","85","[c]","35960","32460"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Civil Service Fast Stream","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Female","55","[c]","25400","21690"
