"Status","Year","Disability","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
