"Status","Year","Organisation","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Wales","Heterosexual / straight","385","[c]","23370","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Wales","LGBO","40","[c]","22510","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Wales","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Wales","Unknown","105","[c]","21970","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands (England)","Heterosexual / straight","80","[c]","22500","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East of England","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Unknown","40","[c]","24620","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Unknown","45","[c]","26690","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Unknown","35","[c]","26830","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wales","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wales","Unknown","35","[c]","24090","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Unknown","35","[c]","26740","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Unknown","35","[c]","26280","26780"
"New entrant CS","2023","Education Scotland","Scottish Government","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Scotland","Unknown","35","[c]","45790","41640"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
