"Status","Year","Age","Disability","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Unknown","Finance","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","Unknown","45","[c]","31360","27140"
"New entrant CS","2023","30-39","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Grants Management","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","Heterosexual / straight","50","[c]","34070","31670"
"New entrant CS","2023","30-39","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","Unknown","95","[c]","32500","29820"
"New entrant CS","2023","30-39","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","Heterosexual / straight","45","[c]","40140","38760"
"New entrant CS","2023","30-39","Unknown","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","Unknown","50","[c]","44000","50460"
"New entrant CS","2023","30-39","Unknown","No function","Heterosexual / straight","750","[c]","30620","26400"
"New entrant CS","2023","30-39","Unknown","No function","LGBO","95","[c]","30410","26270"
"New entrant CS","2023","30-39","Unknown","No function","Undeclared","70","[c]","35400","33610"
"New entrant CS","2023","30-39","Unknown","No function","Unknown","3500","[c]","27800","25750"
"New entrant CS","2023","30-39","Unknown","Project Delivery","Heterosexual / straight","115","[c]","38510","36940"
"New entrant CS","2023","30-39","Unknown","Project Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Project Delivery","Unknown","95","[c]","38380","36940"
"New entrant CS","2023","30-39","Unknown","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","Unknown","65","[c]","31860","25920"
"New entrant CS","2023","30-39","Unknown","Security","Heterosexual / straight","40","[c]","29590","27500"
"New entrant CS","2023","30-39","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Security","Unknown","115","[c]","29670","27500"
"New entrant CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","90","[c]","36480","33520"
"New entrant CS","2023","30-39","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","720","[c]","31910","29100"
"New entrant CS","2023","40-49","Declared disabled","Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Debt","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","Heterosexual / straight","35","[c]","44550","41480"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Grants Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","No function","Heterosexual / straight","285","[c]","27490","23640"
"New entrant CS","2023","40-49","Declared disabled","No function","LGBO","40","[c]","25620","23640"
"New entrant CS","2023","40-49","Declared disabled","No function","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","No function","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Heterosexual / straight","45","[c]","33950","30440"
"New entrant CS","2023","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","Heterosexual / straight","45","[c]","44950","38940"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","Heterosexual / straight","50","[c]","39450","37300"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","Heterosexual / straight","45","[c]","45890","42000"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","Heterosexual / straight","75","[c]","29300","27570"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Debt","Heterosexual / straight","110","[c]","22740","22520"
"New entrant CS","2023","40-49","Declared non-disabled","Debt","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Debt","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","Heterosexual / straight","335","[c]","46260","41780"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","Heterosexual / straight","75","[c]","41300","36570"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Grants Management","Heterosexual / straight","40","[c]","23290","22150"
"New entrant CS","2023","40-49","Declared non-disabled","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Grants Management","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","Heterosexual / straight","90","[c]","39240","37490"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","Heterosexual / straight","120","[c]","41880","40800"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","No function","Heterosexual / straight","2060","[c]","31210","27650"
"New entrant CS","2023","40-49","Declared non-disabled","No function","LGBO","105","[c]","32740","28120"
"New entrant CS","2023","40-49","Declared non-disabled","No function","Undeclared","75","[c]","31820","27190"
"New entrant CS","2023","40-49","Declared non-disabled","No function","Unknown","60","[c]","29350","23640"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","Heterosexual / straight","135","[c]","44750","41200"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Property","Heterosexual / straight","70","[c]","40390","34440"
"New entrant CS","2023","40-49","Declared non-disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
