"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Project Delivery","SEO/HEO","170","[c]","37540","37420"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","AA/AO","90","[c]","21780","22520"
"New entrant CS","2023","Unknown","Property","EO","40","[c]","27260","27080"
"New entrant CS","2023","Unknown","Property","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","SEO/HEO","70","[c]","36650","34700"
"New entrant CS","2023","Unknown","Psychology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","AA/AO","140","[c]","21280","20750"
"New entrant CS","2023","Unknown","Science and Engineering","EO","50","[c]","27160","27080"
"New entrant CS","2023","Unknown","Science and Engineering","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","SEO/HEO","175","[c]","35030","33000"
"New entrant CS","2023","Unknown","Science and Engineering","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","AA/AO","360","[c]","28210","27350"
"New entrant CS","2023","Unknown","Security","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","SEO/HEO","30","[c]","34670","36150"
"New entrant CS","2023","Unknown","Statistics","AA/AO","40","[c]","23030","23500"
"New entrant CS","2023","Unknown","Statistics","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","SEO/HEO","30","[c]","34870","34010"
"New entrant CS","2023","Unknown","Tax","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","SEO/HEO","35","[c]","35460","34400"
"New entrant CS","2023","Unknown","Unknown","AA/AO","1055","[c]","22990","22180"
"New entrant CS","2023","Unknown","Unknown","EO","685","[c]","28690","29100"
"New entrant CS","2023","Unknown","Unknown","G6/G7","210","[c]","59050","54870"
"New entrant CS","2023","Unknown","Unknown","SCS level","35","[c]","105410","92060"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","620","[c]","37410","35240"
"New entrant CS","2023","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","AA/AO","50","[c]","22500","22220"
"New entrant CS","2023","White","Commercial","EO","65","[c]","26810","27080"
"New entrant CS","2023","White","Commercial","G6/G7","80","[c]","68700","68740"
"New entrant CS","2023","White","Commercial","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","SEO/HEO","205","[c]","35190","34000"
"New entrant CS","2023","White","Commercial","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","EO","65","[c]","27500","27080"
"New entrant CS","2023","White","Communications","G6/G7","45","[c]","58580","55000"
"New entrant CS","2023","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","SEO/HEO","210","[c]","37590","37610"
"New entrant CS","2023","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","AA/AO","155","[c]","23140","21690"
"New entrant CS","2023","White","Counter Fraud","EO","130","[c]","28200","27890"
"New entrant CS","2023","White","Counter Fraud","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","SEO/HEO","50","[c]","35150","34170"
"New entrant CS","2023","White","Digital, Data and Technology","AA/AO","55","[c]","22180","22020"
"New entrant CS","2023","White","Digital, Data and Technology","EO","305","[c]","27640","27650"
"New entrant CS","2023","White","Digital, Data and Technology","G6/G7","380","[c]","57630","55720"
"New entrant CS","2023","White","Digital, Data and Technology","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","SEO/HEO","700","[c]","37030","37300"
"New entrant CS","2023","White","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","AA/AO","40","[c]","22050","21200"
"New entrant CS","2023","White","Economics","EO","40","[c]","27050","27650"
"New entrant CS","2023","White","Economics","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","SEO/HEO","125","[c]","34690","34440"
"New entrant CS","2023","White","Finance","AA/AO","105","[c]","22050","22500"
"New entrant CS","2023","White","Finance","EO","75","[c]","27590","27080"
"New entrant CS","2023","White","Finance","G6/G7","55","[c]","56230","54720"
"New entrant CS","2023","White","Finance","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","SEO/HEO","155","[c]","36560","35200"
"New entrant CS","2023","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","AA/AO","175","[c]","22110","22150"
"New entrant CS","2023","White","Human Resources","EO","200","[c]","27310","27080"
"New entrant CS","2023","White","Human Resources","G6/G7","80","[c]","55930","54660"
"New entrant CS","2023","White","Human Resources","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","SEO/HEO","250","[c]","36500","35000"
"New entrant CS","2023","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","G6/G7","120","[c]","75880","77470"
"New entrant CS","2023","White","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","SEO/HEO","130","[c]","47210","47750"
"New entrant CS","2023","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","EO","55","[c]","27350","27080"
"New entrant CS","2023","White","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","International Trade","EO","40","[c]","27280","27420"
"New entrant CS","2023","White","International Trade","G6/G7","60","[c]","57540","56000"
"New entrant CS","2023","White","International Trade","SEO/HEO","220","[c]","39250","39520"
"New entrant CS","2023","White","Knowledge and Information Management","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Knowledge and Information Management","EO","45","[c]","26950","27080"
"New entrant CS","2023","White","Knowledge and Information Management","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Knowledge and Information Management","SEO/HEO","55","[c]","34080","33830"
"New entrant CS","2023","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal","EO","95","[c]","28320","27890"
"New entrant CS","2023","White","Legal","G6/G7","260","[c]","54220","52360"
"New entrant CS","2023","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal","SEO/HEO","160","[c]","39640","38760"
"New entrant CS","2023","White","Medicine","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicine","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicine","G6/G7","35","[c]","72470","68710"
"New entrant CS","2023","White","Medicine","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicine","SEO/HEO","55","[c]","39120","40590"
"New entrant CS","2023","White","Operational Delivery","AA/AO","9110","[c]","24270","22520"
"New entrant CS","2023","White","Operational Delivery","EO","2140","[c]","27880","27320"
"New entrant CS","2023","White","Operational Delivery","G6/G7","200","[c]","58180","55130"
"New entrant CS","2023","White","Operational Delivery","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Operational Delivery","SEO/HEO","995","[c]","36600","34170"
"New entrant CS","2023","White","Operational Delivery","Unknown","2385","[c]","23100","23640"
"New entrant CS","2023","White","Operational Research","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Operational Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Operational Research","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Operational Research","SEO/HEO","60","[c]","34490","34170"
"New entrant CS","2023","White","Other","AA/AO","455","[c]","21310","21690"
"New entrant CS","2023","White","Other","EO","85","[c]","27450","27140"
"New entrant CS","2023","White","Other","G6/G7","55","[c]","57760","54680"
"New entrant CS","2023","White","Other","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Other","SEO/HEO","200","[c]","34830","33830"
"New entrant CS","2023","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning Inspectors","G6/G7","65","[c]","48840","43740"
"New entrant CS","2023","White","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Policy","AA/AO","55","[c]","22920","22440"
"New entrant CS","2023","White","Policy","EO","195","[c]","27040","27080"
"New entrant CS","2023","White","Policy","G6/G7","200","[c]","55720","54330"
"New entrant CS","2023","White","Policy","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Policy","SEO/HEO","695","[c]","35390","34520"
"New entrant CS","2023","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","AA/AO","45","[c]","22590","22860"
"New entrant CS","2023","White","Project Delivery","EO","125","[c]","26490","25970"
"New entrant CS","2023","White","Project Delivery","G6/G7","165","[c]","55160","52600"
"New entrant CS","2023","White","Project Delivery","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","SEO/HEO","435","[c]","35100","34110"
"New entrant CS","2023","White","Project Delivery","Unknown","45","[c]","33600","32500"
"New entrant CS","2023","White","Property","AA/AO","80","[c]","21970","22520"
"New entrant CS","2023","White","Property","EO","80","[c]","27010","27080"
"New entrant CS","2023","White","Property","G6/G7","45","[c]","57150","55110"
"New entrant CS","2023","White","Property","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","SEO/HEO","170","[c]","36600","34400"
"New entrant CS","2023","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","EO","65","[c]","28620","28480"
"New entrant CS","2023","White","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","AA/AO","145","[c]","22430","22150"
"New entrant CS","2023","White","Science and Engineering","EO","135","[c]","26700","27080"
"New entrant CS","2023","White","Science and Engineering","G6/G7","80","[c]","55580","54310"
"New entrant CS","2023","White","Science and Engineering","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","SEO/HEO","530","[c]","35370","33500"
"New entrant CS","2023","White","Science and Engineering","Unknown","55","[c]","38510","33000"
"New entrant CS","2023","White","Security","AA/AO","220","[c]","26810","27500"
"New entrant CS","2023","White","Security","EO","45","[c]","27870","27140"
"New entrant CS","2023","White","Security","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SEO/HEO","75","[c]","37320","36540"
"New entrant CS","2023","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Social Research","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Social Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Social Research","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Social Research","SEO/HEO","130","[c]","35570","34300"
"New entrant CS","2023","White","Statistics","AA/AO","30","[c]","23680","23500"
"New entrant CS","2023","White","Statistics","EO","45","[c]","27770","27400"
"New entrant CS","2023","White","Statistics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Statistics","SEO/HEO","135","[c]","33950","33830"
"New entrant CS","2023","White","Tax","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Tax","EO","40","[c]","27800","27650"
"New entrant CS","2023","White","Tax","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Tax","SEO/HEO","75","[c]","35260","34400"
"New entrant CS","2023","White","Unknown","AA/AO","540","[c]","22740","22180"
"New entrant CS","2023","White","Unknown","EO","525","[c]","28710","29100"
"New entrant CS","2023","White","Unknown","G6/G7","180","[c]","60240","57000"
"New entrant CS","2023","White","Unknown","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","SEO/HEO","695","[c]","35960","34400"
"New entrant CS","2023","White","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Veterinarian","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Veterinarian","SEO/HEO","25","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
