"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","110","[c]","30750","28480"
"New entrant CS","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Luton","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East of England","East Anglia","Breckland and South Norfolk","55","[c]","27780","28880"
"New entrant CS","2023","Declared non-disabled","East of England","East Anglia","Cambridgeshire CC","130","[c]","31640","28880"
"New entrant CS","2023","Declared non-disabled","East of England","East Anglia","North and West Norfolk","40","[c]","29580","28880"
"New entrant CS","2023","Declared non-disabled","East of England","East Anglia","Norwich and East Norfolk","165","[c]","27840","28390"
"New entrant CS","2023","Declared non-disabled","East of England","East Anglia","Peterborough","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East of England","East Anglia","Suffolk CC","280","[c]","27630","24570"
"New entrant CS","2023","Declared non-disabled","East of England","Essex","Essex Haven Gateway","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East of England","Essex","Essex Thames Gateway","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East of England","Essex","Heart of Essex","105","[c]","27510","24480"
"New entrant CS","2023","Declared non-disabled","East of England","Essex","Southend-on-Sea","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East of England","Essex","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East of England","Essex","West Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Inner London - East","Hackney and Newham","180","[c]","36240","31980"
"New entrant CS","2023","Declared non-disabled","London","Inner London - East","Haringey and Islington","110","[c]","32570","33800"
"New entrant CS","2023","Declared non-disabled","London","Inner London - East","Lambeth","50","[c]","36020","33800"
"New entrant CS","2023","Declared non-disabled","London","Inner London - East","Lewisham and Southwark","70","[c]","30040","27640"
"New entrant CS","2023","Declared non-disabled","London","Inner London - East","Tower Hamlets","535","[c]","44430","38000"
"New entrant CS","2023","Declared non-disabled","London","Inner London - West","Camden and City of London","60","[c]","37990","30090"
"New entrant CS","2023","Declared non-disabled","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","45","[c]","30590","33800"
"New entrant CS","2023","Declared non-disabled","London","Inner London - West","Wandsworth","60","[c]","33280","33800"
"New entrant CS","2023","Declared non-disabled","London","Inner London - West","Westminster","1960","[c]","39130","35030"
"New entrant CS","2023","Declared non-disabled","London","Outer London - East and North East","Barking & Dagenham and Havering","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Outer London - East and North East","Bexley and Greenwich","65","[c]","31690","31710"
"New entrant CS","2023","Declared non-disabled","London","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Outer London - East and North East","Redbridge and Waltham Forest","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Outer London - South","Bromley","30","[c]","32220","27640"
"New entrant CS","2023","Declared non-disabled","London","Outer London - South","Croydon","150","[c]","32690","26920"
"New entrant CS","2023","Declared non-disabled","London","Outer London - South","Merton, Kingston upon Thames and Sutton","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Outer London - West and North West","Barnet","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Outer London - West and North West","Brent","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Outer London - West and North West","Harrow and Hillingdon","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Outer London - West and North West","Hounslow and Richmond upon Thames","135","[c]","32880","34110"
"New entrant CS","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Northumberland","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Sunderland","135","[c]","23450","22520"
"New entrant CS","2023","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Tyneside","880","[c]","29680","25920"
"New entrant CS","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","Darlington","210","[c]","36450","31560"
"New entrant CS","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","Durham","320","[c]","26750","28680"
"New entrant CS","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","125","[c]","26160","28160"
"New entrant CS","2023","Declared non-disabled","North East (England)","Tees Valley and Durham","South Teesside","40","[c]","26180","23640"
"New entrant CS","2023","Declared non-disabled","North West (England)","Cheshire","Cheshire East","85","[c]","28840","23640"
"New entrant CS","2023","Declared non-disabled","North West (England)","Cheshire","Cheshire West and Chester","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North West (England)","Cheshire","Warrington","95","[c]","31070","28880"
"New entrant CS","2023","Declared non-disabled","North West (England)","Cumbria","East Cumbria","75","[c]","27140","22150"
"New entrant CS","2023","Declared non-disabled","North West (England)","Cumbria","West Cumbria","110","[c]","27330","22530"
"New entrant CS","2023","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester North East","65","[c]","27070","23640"
"New entrant CS","2023","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester North West","180","[c]","24990","21690"
"New entrant CS","2023","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester South East","35","[c]","30400","23640"
"New entrant CS","2023","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester South West","405","[c]","30710","27650"
"New entrant CS","2023","Declared non-disabled","North West (England)","Greater Manchester","Manchester","515","[c]","33740","28880"
"New entrant CS","2023","Declared non-disabled","North West (England)","Lancashire","Blackburn with Darwen","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North West (England)","Lancashire","Blackpool","170","[c]","30580","28120"
"New entrant CS","2023","Declared non-disabled","North West (England)","Lancashire","Chorley and West Lancashire","135","[c]","28050","28880"
"New entrant CS","2023","Declared non-disabled","North West (England)","Lancashire","East Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North West (England)","Lancashire","Lancaster and Wyre","60","[c]","26850","28880"
"New entrant CS","2023","Declared non-disabled","North West (England)","Lancashire","Mid Lancashire","245","[c]","26540","23230"
"New entrant CS","2023","Declared non-disabled","North West (England)","Merseyside","East Merseyside","50","[c]","23820","23640"
"New entrant CS","2023","Declared non-disabled","North West (England)","Merseyside","Liverpool","315","[c]","27580","23640"
"New entrant CS","2023","Declared non-disabled","North West (England)","Merseyside","Sefton","175","[c]","29250","25300"
"New entrant CS","2023","Declared non-disabled","North West (England)","Merseyside","Wirral","75","[c]","26140","21690"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Belfast","130","[c]","29160","22520"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Eastern Scotland","Angus and Dundee City","195","[c]","29730","29100"
"New entrant CS","2023","Declared non-disabled","Scotland","Eastern Scotland","City of Edinburgh","500","[c]","34810","31060"
"New entrant CS","2023","Declared non-disabled","Scotland","Eastern Scotland","Clackmannanshire and Fife","35","[c]","30830","29100"
"New entrant CS","2023","Declared non-disabled","Scotland","Eastern Scotland","East Lothian and Midlothian","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Eastern Scotland","Falkirk","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Eastern Scotland","West Lothian","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","[c]","26060","22180"
"New entrant CS","2023","Declared non-disabled","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Highlands and Islands","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","50","[c]","29970","24450"
"New entrant CS","2023","Declared non-disabled","Scotland","Southern Scotland","Dumfries and Galloway","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","55","[c]","23620","21690"
"New entrant CS","2023","Declared non-disabled","Scotland","Southern Scotland","Scottish Borders","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Southern Scotland","South Lanarkshire","170","[c]","24180","22520"
"New entrant CS","2023","Declared non-disabled","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","West Central Scotland","Glasgow City","885","[c]","31450","29100"
"New entrant CS","2023","Declared non-disabled","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","West Central Scotland","North Lanarkshire","135","[c]","23740","21690"
"New entrant CS","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","110","[c]","28530","24270"
"New entrant CS","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","90","[c]","28850","28480"
"New entrant CS","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","60","[c]","29430","31670"
"New entrant CS","2023","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","135","[c]","30090","28480"
"New entrant CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Central Hampshire","135","[c]","30390","30880"
"New entrant CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Isle of Wight","65","[c]","26440","23850"
"New entrant CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","North Hampshire","40","[c]","33770","25930"
"New entrant CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Portsmouth","90","[c]","28060","23640"
"New entrant CS","2023","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","South Hampshire","300","[c]","26570","21200"
