"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","Female","130","[c]","25550","23640"
"New entrant CS","2023","Undeclared","Operational Delivery","Male","205","[c]","27530","25750"
"New entrant CS","2023","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","35","[c]","36580","33860"
"New entrant CS","2023","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Female","80","[c]","32110","30420"
"New entrant CS","2023","Unknown","Commercial","Male","65","[c]","30820","27470"
"New entrant CS","2023","Unknown","Communications","Female","80","[c]","37140","35410"
"New entrant CS","2023","Unknown","Communications","Male","60","[c]","39020","37150"
"New entrant CS","2023","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Female","35","[c]","27590","26660"
"New entrant CS","2023","Unknown","Counter Fraud","Male","50","[c]","29360","27890"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Female","220","[c]","39060","35880"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Male","525","[c]","40250","36580"
"New entrant CS","2023","Unknown","Economics","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Male","45","[c]","35580","35010"
"New entrant CS","2023","Unknown","Finance","Female","105","[c]","31790","27110"
"New entrant CS","2023","Unknown","Finance","Male","100","[c]","31840","30950"
"New entrant CS","2023","Unknown","Geography","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","210","[c]","31340","27890"
"New entrant CS","2023","Unknown","Human Resources","Male","135","[c]","31890","30080"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Male","45","[c]","31000","27110"
"New entrant CS","2023","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","Female","55","[c]","41370","41040"
"New entrant CS","2023","Unknown","International Trade","Male","65","[c]","42380","41550"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","70","[c]","41710","37680"
"New entrant CS","2023","Unknown","Legal","Male","35","[c]","45700","50800"
"New entrant CS","2023","Unknown","Medicine","Female","130","[c]","49540","40590"
"New entrant CS","2023","Unknown","Medicine","Male","40","[c]","65810","40590"
"New entrant CS","2023","Unknown","Operational Delivery","Female","7410","[c]","25150","23390"
"New entrant CS","2023","Unknown","Operational Delivery","Male","6115","[c]","26070","25750"
"New entrant CS","2023","Unknown","Operational Research","Female","45","[c]","25270","22520"
"New entrant CS","2023","Unknown","Operational Research","Male","55","[c]","25660","22520"
"New entrant CS","2023","Unknown","Other","Female","265","[c]","26340","22920"
"New entrant CS","2023","Unknown","Other","Male","385","[c]","25730","22220"
"New entrant CS","2023","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Female","340","[c]","37710","33880"
"New entrant CS","2023","Unknown","Policy","Male","215","[c]","38840","34170"
"New entrant CS","2023","Unknown","Project Delivery","Female","180","[c]","34700","33830"
"New entrant CS","2023","Unknown","Project Delivery","Male","180","[c]","38510","36180"
"New entrant CS","2023","Unknown","Property","Female","95","[c]","28560","26020"
"New entrant CS","2023","Unknown","Property","Male","120","[c]","33170","29000"
"New entrant CS","2023","Unknown","Psychology","Female","35","[c]","32880","30940"
"New entrant CS","2023","Unknown","Psychology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Female","135","[c]","30580","27330"
"New entrant CS","2023","Unknown","Science and Engineering","Male","275","[c]","30340","27540"
"New entrant CS","2023","Unknown","Security","Female","80","[c]","29350","26370"
"New entrant CS","2023","Unknown","Security","Male","345","[c]","30690","27500"
"New entrant CS","2023","Unknown","Social Research","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Female","40","[c]","28090","23530"
"New entrant CS","2023","Unknown","Statistics","Male","45","[c]","28070","26780"
"New entrant CS","2023","Unknown","Tax","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","1460","[c]","31180","29100"
"New entrant CS","2023","Unknown","Unknown","Male","1155","[c]","32880","29100"
"New entrant CS","2023","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Female","235","[c]","38080","32500"
"New entrant CS","2023","White","Commercial","Male","180","[c]","42410","35000"
"New entrant CS","2023","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Female","220","[c]","38630","36930"
"New entrant CS","2023","White","Communications","Male","120","[c]","37680","35410"
"New entrant CS","2023","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Female","200","[c]","27450","25610"
"New entrant CS","2023","White","Counter Fraud","Male","145","[c]","27760","26960"
"New entrant CS","2023","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","Female","535","[c]","38770","37270"
"New entrant CS","2023","White","Digital, Data and Technology","Male","925","[c]","41800","37690"
"New entrant CS","2023","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","Female","75","[c]","33600","32460"
"New entrant CS","2023","White","Economics","Male","140","[c]","33120","31560"
"New entrant CS","2023","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Female","235","[c]","34560","31020"
"New entrant CS","2023","White","Finance","Male","165","[c]","35370","28840"
"New entrant CS","2023","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Female","465","[c]","33760","30080"
"New entrant CS","2023","White","Human Resources","Male","250","[c]","32460","28730"
"New entrant CS","2023","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","Female","180","[c]","58140","52750"
"New entrant CS","2023","White","Inspector of Education and Training","Male","70","[c]","67380","77470"
"New entrant CS","2023","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","Female","40","[c]","29030","27890"
"New entrant CS","2023","White","Intelligence Analysis","Male","40","[c]","30890","29750"
"New entrant CS","2023","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","International Trade","Female","150","[c]","39210","39320"
"New entrant CS","2023","White","International Trade","Male","165","[c]","42800","41550"
"New entrant CS","2023","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Knowledge and Information Management","Female","80","[c]","31150","28000"
"New entrant CS","2023","White","Knowledge and Information Management","Male","65","[c]","30600","30800"
"New entrant CS","2023","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal","Female","340","[c]","44680","48990"
"New entrant CS","2023","White","Legal","Male","175","[c]","45600","47120"
"New entrant CS","2023","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicine","Female","100","[c]","47480","40590"
"New entrant CS","2023","White","Medicine","Male","40","[c]","62950","41440"
"New entrant CS","2023","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Operational Delivery","Female","8650","[c]","25300","23640"
"New entrant CS","2023","White","Operational Delivery","Male","6210","[c]","27160","25750"
"New entrant CS","2023","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Operational Research","Female","40","[c]","32920","31270"
"New entrant CS","2023","White","Operational Research","Male","45","[c]","35840","35410"
"New entrant CS","2023","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Other","Female","435","[c]","27850","22400"
"New entrant CS","2023","White","Other","Male","365","[c]","29080","22220"
"New entrant CS","2023","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning Inspectors","Female","35","[c]","43420","43740"
"New entrant CS","2023","White","Planning Inspectors","Male","30","[c]","52680","43740"
"New entrant CS","2023","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Policy","Female","665","[c]","37030","34030"
"New entrant CS","2023","White","Policy","Male","500","[c]","39270","35040"
"New entrant CS","2023","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Female","455","[c]","36510","33830"
"New entrant CS","2023","White","Project Delivery","Male","375","[c]","40750","37420"
"New entrant CS","2023","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Female","155","[c]","34030","31350"
"New entrant CS","2023","White","Property","Male","230","[c]","35310","33830"
"New entrant CS","2023","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Female","95","[c]","29680","28480"
"New entrant CS","2023","White","Psychology","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Science and Engineering","Female","320","[c]","32470","29080"
"New entrant CS","2023","White","Science and Engineering","Male","625","[c]","35380","32500"
"New entrant CS","2023","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","Female","95","[c]","29350","27500"
"New entrant CS","2023","White","Security","Male","260","[c]","30740","27500"
"New entrant CS","2023","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Social Research","Female","110","[c]","35150","33880"
"New entrant CS","2023","White","Social Research","Male","40","[c]","36840","34300"
