"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","Female","Heterosexual / straight","175","[c]","36030","34400"
"New entrant CS","2023","Human Resources","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","Female","Unknown","80","[c]","36940","34400"
"New entrant CS","2023","Human Resources","SEO/HEO","Male","Heterosexual / straight","80","[c]","36920","35010"
"New entrant CS","2023","Human Resources","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","Male","Unknown","45","[c]","37120","36800"
"New entrant CS","2023","Human Resources","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Female","Heterosexual / straight","295","[c]","21850","21120"
"New entrant CS","2023","Legal","AA/AO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Male","Heterosexual / straight","120","[c]","21550","20980"
"New entrant CS","2023","Legal","AA/AO","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Female","Heterosexual / straight","180","[c]","27990","27760"
"New entrant CS","2023","Legal","EO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Female","Unknown","30","[c]","28130","27650"
"New entrant CS","2023","Legal","EO","Male","Heterosexual / straight","55","[c]","27670","27760"
"New entrant CS","2023","Legal","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","Female","Heterosexual / straight","205","[c]","54590","52600"
"New entrant CS","2023","Legal","G6/G7","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","Male","Heterosexual / straight","95","[c]","53730","52330"
"New entrant CS","2023","Legal","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Female","Heterosexual / straight","145","[c]","38970","38760"
"New entrant CS","2023","Legal","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Male","Heterosexual / straight","75","[c]","39310","38760"
"New entrant CS","2023","Legal","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","AA/AO","Female","Heterosexual / straight","4695","[c]","23850","22520"
"New entrant CS","2023","No function","AA/AO","Female","LGBO","635","[c]","24880","23230"
"New entrant CS","2023","No function","AA/AO","Female","Undeclared","300","[c]","23780","22520"
"New entrant CS","2023","No function","AA/AO","Female","Unknown","4905","[c]","23640","22400"
"New entrant CS","2023","No function","AA/AO","Male","Heterosexual / straight","4365","[c]","25340","23230"
"New entrant CS","2023","No function","AA/AO","Male","LGBO","335","[c]","23920","22520"
"New entrant CS","2023","No function","AA/AO","Male","Undeclared","215","[c]","24370","22520"
"New entrant CS","2023","No function","AA/AO","Male","Unknown","4030","[c]","24340","22520"
"New entrant CS","2023","No function","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","EO","Female","Heterosexual / straight","1350","[c]","27940","28080"
"New entrant CS","2023","No function","EO","Female","LGBO","200","[c]","27630","28030"
"New entrant CS","2023","No function","EO","Female","Undeclared","150","[c]","27780","27670"
"New entrant CS","2023","No function","EO","Female","Unknown","1755","[c]","27280","25880"
"New entrant CS","2023","No function","EO","Male","Heterosexual / straight","1220","[c]","28120","27650"
"New entrant CS","2023","No function","EO","Male","LGBO","160","[c]","27400","27320"
"New entrant CS","2023","No function","EO","Male","Undeclared","110","[c]","27900","27280"
"New entrant CS","2023","No function","EO","Male","Unknown","1810","[c]","27480","25880"
"New entrant CS","2023","No function","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","G6/G7","Female","Heterosexual / straight","350","[c]","60580","56420"
"New entrant CS","2023","No function","G6/G7","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","G6/G7","Female","Undeclared","45","[c]","59720","54660"
"New entrant CS","2023","No function","G6/G7","Female","Unknown","175","[c]","61480","56570"
"New entrant CS","2023","No function","G6/G7","Male","Heterosexual / straight","365","[c]","60520","57530"
"New entrant CS","2023","No function","G6/G7","Male","LGBO","40","[c]","58490","55890"
"New entrant CS","2023","No function","G6/G7","Male","Undeclared","35","[c]","55440","54660"
"New entrant CS","2023","No function","G6/G7","Male","Unknown","170","[c]","60550","57000"
"New entrant CS","2023","No function","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","SCS level","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","SCS level","Male","Heterosexual / straight","30","[c]","103450","99430"
"New entrant CS","2023","No function","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","SCS level","Male","Unknown","35","[c]","110900","103000"
"New entrant CS","2023","No function","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","SEO/HEO","Female","Heterosexual / straight","1295","[c]","37340","35400"
"New entrant CS","2023","No function","SEO/HEO","Female","LGBO","185","[c]","36010","34400"
"New entrant CS","2023","No function","SEO/HEO","Female","Undeclared","145","[c]","35930","34190"
"New entrant CS","2023","No function","SEO/HEO","Female","Unknown","705","[c]","36560","35410"
"New entrant CS","2023","No function","SEO/HEO","Male","Heterosexual / straight","1165","[c]","37530","35400"
"New entrant CS","2023","No function","SEO/HEO","Male","LGBO","135","[c]","36080","35010"
"New entrant CS","2023","No function","SEO/HEO","Male","Undeclared","130","[c]","37100","35410"
"New entrant CS","2023","No function","SEO/HEO","Male","Unknown","605","[c]","36910","36000"
"New entrant CS","2023","No function","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","Female","Heterosexual / straight","1920","[c]","23060","23640"
"New entrant CS","2023","No function","Unknown","Female","LGBO","245","[c]","22930","23640"
"New entrant CS","2023","No function","Unknown","Female","Undeclared","80","[c]","23670","23640"
"New entrant CS","2023","No function","Unknown","Female","Unknown","800","[c]","22750","23640"
"New entrant CS","2023","No function","Unknown","Male","Heterosexual / straight","595","[c]","23670","23640"
"New entrant CS","2023","No function","Unknown","Male","LGBO","90","[c]","22420","23640"
"New entrant CS","2023","No function","Unknown","Male","Undeclared","35","[c]","23610","23640"
"New entrant CS","2023","No function","Unknown","Male","Unknown","305","[c]","23580","23640"
"New entrant CS","2023","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","Female","Heterosexual / straight","50","[c]","22220","22360"
"New entrant CS","2023","Project Delivery","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
