"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","AA/AO","Heterosexual / straight","30","[c]","22670","23340"
"New entrant CS","2023","Unknown","Analysis","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","AA/AO","Unknown","70","[c]","21750","21530"
"New entrant CS","2023","Unknown","Analysis","EO","Heterosexual / straight","35","[c]","27770","27840"
"New entrant CS","2023","Unknown","Analysis","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","EO","Unknown","40","[c]","28420","29280"
"New entrant CS","2023","Unknown","Analysis","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SEO/HEO","Heterosexual / straight","145","[c]","34040","33830"
"New entrant CS","2023","Unknown","Analysis","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SEO/HEO","Unknown","220","[c]","33680","34400"
"New entrant CS","2023","Unknown","Commercial","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA/AO","Unknown","40","[c]","22650","22220"
"New entrant CS","2023","Unknown","Commercial","EO","Heterosexual / straight","30","[c]","26850","27080"
"New entrant CS","2023","Unknown","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","EO","Unknown","45","[c]","26700","27080"
"New entrant CS","2023","Unknown","Commercial","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","Heterosexual / straight","75","[c]","35710","33990"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","Unknown","85","[c]","34310","33830"
"New entrant CS","2023","Unknown","Commercial","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO/HEO","Heterosexual / straight","50","[c]","38440","37870"
"New entrant CS","2023","Unknown","Communications","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO/HEO","Unknown","95","[c]","37410","36420"
"New entrant CS","2023","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AA/AO","Unknown","30","[c]","22720","22110"
"New entrant CS","2023","Unknown","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","EO","Unknown","45","[c]","29260","27890"
"New entrant CS","2023","Unknown","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","SEO/HEO","Unknown","30","[c]","36450","35140"
"New entrant CS","2023","Unknown","Debt","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","AA/AO","Unknown","580","[c]","22870","22520"
"New entrant CS","2023","Unknown","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","AA/AO","Heterosexual / straight","30","[c]","22690","22220"
"New entrant CS","2023","Unknown","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","AA/AO","Unknown","50","[c]","22710","22550"
"New entrant CS","2023","Unknown","Digital, Data & Technology","EO","Heterosexual / straight","90","[c]","27360","27080"
"New entrant CS","2023","Unknown","Digital, Data & Technology","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","EO","Unknown","210","[c]","28050","27650"
"New entrant CS","2023","Unknown","Digital, Data & Technology","G6/G7","Heterosexual / straight","45","[c]","58900","58200"
"New entrant CS","2023","Unknown","Digital, Data & Technology","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","G6/G7","Unknown","155","[c]","57790","56430"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","145","[c]","37830","37690"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","SEO/HEO","Unknown","450","[c]","37080","36300"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","AA/AO","Heterosexual / straight","35","[c]","22390","22370"
"New entrant CS","2023","Unknown","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","AA/AO","Unknown","75","[c]","22390","22520"
"New entrant CS","2023","Unknown","Finance","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","EO","Unknown","55","[c]","27160","27080"
"New entrant CS","2023","Unknown","Finance","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SEO/HEO","Heterosexual / straight","40","[c]","38440","37910"
"New entrant CS","2023","Unknown","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SEO/HEO","Unknown","80","[c]","35810","34400"
"New entrant CS","2023","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","AA/AO","Unknown","55","[c]","21960","22150"
"New entrant CS","2023","Unknown","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AA/AO","Heterosexual / straight","40","[c]","21940","22220"
"New entrant CS","2023","Unknown","Human Resources","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AA/AO","Unknown","80","[c]","22310","22220"
"New entrant CS","2023","Unknown","Human Resources","EO","Heterosexual / straight","80","[c]","28180","27140"
"New entrant CS","2023","Unknown","Human Resources","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","EO","Unknown","110","[c]","27340","27140"
"New entrant CS","2023","Unknown","Human Resources","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SEO/HEO","Heterosexual / straight","75","[c]","37160","35010"
"New entrant CS","2023","Unknown","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SEO/HEO","Unknown","120","[c]","36960","34540"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","AA/AO","Heterosexual / straight","70","[c]","21260","20980"
"New entrant CS","2023","Unknown","Legal","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","AA/AO","Unknown","25","[c]","[c]","[c]"
