"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Dudley","45","[c]","24170","21780"
"New entrant CS","2023","No function","Dumfries and Galloway","25","[c]","29000","24710"
"New entrant CS","2023","No function","Durham","770","[c]","25750","23390"
"New entrant CS","2023","No function","Ealing","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Ayrshire and North Ayrshire mainland","50","[c]","25380","24560"
"New entrant CS","2023","No function","East Cumbria","85","[c]","25550","22150"
"New entrant CS","2023","No function","East Derbyshire","10","[c]","32060","26780"
"New entrant CS","2023","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","85","[c]","27870","24710"
"New entrant CS","2023","No function","East Kent","645","[c]","25370","25750"
"New entrant CS","2023","No function","East Lancashire","35","[c]","22970","23640"
"New entrant CS","2023","No function","East Lothian and Midlothian","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Merseyside","75","[c]","24330","23640"
"New entrant CS","2023","No function","East Riding of Yorkshire","215","[c]","27870","28880"
"New entrant CS","2023","No function","East Surrey","140","[c]","31320","34110"
"New entrant CS","2023","No function","East Sussex CC","180","[c]","29850","28120"
"New entrant CS","2023","No function","Enfield","15","[c]","30230","27640"
"New entrant CS","2023","No function","Essex Haven Gateway","85","[c]","26710","23640"
"New entrant CS","2023","No function","Essex Thames Gateway","35","[c]","23000","23640"
"New entrant CS","2023","No function","Falkirk","70","[c]","25520","24710"
"New entrant CS","2023","No function","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Flintshire and Wrexham","205","[c]","26780","28480"
"New entrant CS","2023","No function","Glasgow City","805","[c]","25620","22520"
"New entrant CS","2023","No function","Gloucestershire CC","90","[c]","29170","25920"
"New entrant CS","2023","No function","Greater Manchester North East","105","[c]","27010","23640"
"New entrant CS","2023","No function","Greater Manchester North West","280","[c]","24920","21690"
"New entrant CS","2023","No function","Greater Manchester South East","50","[c]","29420","23640"
"New entrant CS","2023","No function","Greater Manchester South West","680","[c]","26410","23640"
"New entrant CS","2023","No function","Gwent Valleys","20","[c]","23750","21780"
"New entrant CS","2023","No function","Gwynedd","45","[c]","24670","23640"
"New entrant CS","2023","No function","Hackney and Newham","165","[c]","30150","26400"
"New entrant CS","2023","No function","Haringey and Islington","175","[c]","32100","33800"
"New entrant CS","2023","No function","Harrow and Hillingdon","465","[c]","30610","29750"
"New entrant CS","2023","No function","Hartlepool and Stockton-on-Tees","165","[c]","25980","24070"
"New entrant CS","2023","No function","Heart of Essex","175","[c]","27010","26810"
"New entrant CS","2023","No function","Herefordshire, County of","35","[c]","25500","22220"
"New entrant CS","2023","No function","Hertfordshire CC","195","[c]","28870","26560"
"New entrant CS","2023","No function","Hounslow and Richmond upon Thames","390","[c]","30620","29750"
"New entrant CS","2023","No function","Inverclyde, East Renfrewshire, and Renfrewshire","55","[c]","29530","25750"
"New entrant CS","2023","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","75","[c]","24670","22220"
"New entrant CS","2023","No function","Isle of Anglesey","30","[c]","24460","22500"
"New entrant CS","2023","No function","Isle of Wight","95","[c]","26500","23430"
"New entrant CS","2023","No function","Kensington & Chelsea and Hammersmith & Fulham","110","[c]","32000","33800"
"New entrant CS","2023","No function","Kent Thames Gateway","170","[c]","27830","28480"
"New entrant CS","2023","No function","Kingston upon Hull, City of","190","[c]","26130","25750"
"New entrant CS","2023","No function","Lambeth","190","[c]","37770","34340"
"New entrant CS","2023","No function","Lancaster and Wyre","165","[c]","25150","23640"
"New entrant CS","2023","No function","Leeds","1050","[c]","28080","25750"
"New entrant CS","2023","No function","Leicester","205","[c]","24120","23640"
"New entrant CS","2023","No function","Leicestershire CC and Rutland","300","[c]","26270","23590"
"New entrant CS","2023","No function","Lewisham and Southwark","140","[c]","29650","27640"
"New entrant CS","2023","No function","Lincolnshire CC","345","[c]","28310","26780"
"New entrant CS","2023","No function","Lisburn and Castlereagh","80","[c]","26700","25750"
"New entrant CS","2023","No function","Liverpool","1635","[c]","24010","22400"
"New entrant CS","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Luton","75","[c]","24250","23640"
"New entrant CS","2023","No function","Manchester","585","[c]","28680","25750"
"New entrant CS","2023","No function","Medway","185","[c]","28910","28880"
"New entrant CS","2023","No function","Merton, Kingston upon Thames and Sutton","45","[c]","34010","29970"
"New entrant CS","2023","No function","Mid Kent","155","[c]","27690","28620"
"New entrant CS","2023","No function","Mid Lancashire","330","[c]","25260","22870"
"New entrant CS","2023","No function","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Milton Keynes","115","[c]","28550","28880"
"New entrant CS","2023","No function","Monmouthshire and Newport","360","[c]","25280","22400"
"New entrant CS","2023","No function","Na h-Eileanan Siar","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","North Hampshire","85","[c]","30640","23640"
"New entrant CS","2023","No function","North Lanarkshire","190","[c]","23160","21690"
"New entrant CS","2023","No function","North Northamptonshire","35","[c]","29130","23640"
"New entrant CS","2023","No function","North Nottinghamshire","155","[c]","27570","27620"
"New entrant CS","2023","No function","North Yorkshire CC","135","[c]","29670","24550"
"New entrant CS","2023","No function","North and North East Lincolnshire","55","[c]","23140","23640"
"New entrant CS","2023","No function","North and West Norfolk","75","[c]","26690","24510"
"New entrant CS","2023","No function","Northumberland","25","[c]","28620","24330"
"New entrant CS","2023","No function","Norwich and East Norfolk","205","[c]","25690","25920"
"New entrant CS","2023","No function","Nottingham","650","[c]","26360","22520"
"New entrant CS","2023","No function","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","30","[c]","47550","46170"
"New entrant CS","2023","No function","Oxfordshire CC","245","[c]","31390","28480"
"New entrant CS","2023","No function","Perth and Kinross, and Stirling","90","[c]","25930","24710"
"New entrant CS","2023","No function","Peterborough","200","[c]","23520","22400"
"New entrant CS","2023","No function","Plymouth","130","[c]","28420","23640"
"New entrant CS","2023","No function","Portsmouth","305","[c]","26490","22520"
"New entrant CS","2023","No function","Powys","15","[c]","27670","23640"
"New entrant CS","2023","No function","Redbridge and Waltham Forest","45","[c]","31040","27640"
"New entrant CS","2023","No function","Sandwell","30","[c]","26170","23640"
"New entrant CS","2023","No function","Scottish Borders","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Sefton","645","[c]","24300","22400"
"New entrant CS","2023","No function","Sheffield","1000","[c]","25070","25750"
"New entrant CS","2023","No function","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Shropshire","115","[c]","29400","25300"
"New entrant CS","2023","No function","Solihull","195","[c]","26240","25750"
"New entrant CS","2023","No function","Somerset CC","155","[c]","27770","23640"
"New entrant CS","2023","No function","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","South Hampshire","485","[c]","24320","21200"
"New entrant CS","2023","No function","South Lanarkshire","145","[c]","24050","22520"
"New entrant CS","2023","No function","South Nottinghamshire","110","[c]","33050","28880"
"New entrant CS","2023","No function","South Teesside","60","[c]","23880","23640"
"New entrant CS","2023","No function","South West Wales","80","[c]","24060","22500"
"New entrant CS","2023","No function","South and West Derbyshire","100","[c]","30010","28680"
"New entrant CS","2023","No function","Southampton","85","[c]","28390","23640"
"New entrant CS","2023","No function","Southend-on-Sea","25","[c]","24110","23640"
"New entrant CS","2023","No function","Staffordshire CC","420","[c]","28120","28880"
"New entrant CS","2023","No function","Stoke-on-Trent","125","[c]","24470","21780"
"New entrant CS","2023","No function","Suffolk CC","370","[c]","26980","24070"
"New entrant CS","2023","No function","Sunderland","190","[c]","23800","22520"
"New entrant CS","2023","No function","Swansea","750","[c]","22350","22500"
"New entrant CS","2023","No function","Swindon","30","[c]","24510","23640"
"New entrant CS","2023","No function","Telford and Wrekin","75","[c]","26190","23390"
"New entrant CS","2023","No function","Thurrock","60","[c]","23260","22400"
"New entrant CS","2023","No function","Torbay","10","[c]","24450","23640"
"New entrant CS","2023","No function","Tower Hamlets","165","[c]","38070","33400"
"New entrant CS","2023","No function","Tyneside","770","[c]","26150","22520"
"New entrant CS","2023","No function","Unknown","150","[c]","28500","25750"
"New entrant CS","2023","No function","Wakefield","255","[c]","28330","28880"
"New entrant CS","2023","No function","Walsall","15","[c]","23550","23640"
"New entrant CS","2023","No function","Wandsworth","150","[c]","32110","33800"
"New entrant CS","2023","No function","Warrington","225","[c]","30900","28880"
"New entrant CS","2023","No function","Warwickshire CC","80","[c]","27520","23640"
"New entrant CS","2023","No function","West Cumbria","50","[c]","26960","25830"
"New entrant CS","2023","No function","West Essex","60","[c]","29140","25880"
"New entrant CS","2023","No function","West Kent","10","[c]","34850","24270"
"New entrant CS","2023","No function","West Lothian","15","[c]","25970","26900"
"New entrant CS","2023","No function","West Northamptonshire","185","[c]","24760","21780"
"New entrant CS","2023","No function","West Surrey","275","[c]","29350","27640"
"New entrant CS","2023","No function","West Sussex (North East)","125","[c]","29260","26750"
"New entrant CS","2023","No function","West Sussex (South West)","60","[c]","27850","24070"
"New entrant CS","2023","No function","Westminster","2275","[c]","38080","34190"
"New entrant CS","2023","No function","Wiltshire","310","[c]","29750","24680"
"New entrant CS","2023","No function","Wirral","120","[c]","24670","21690"
"New entrant CS","2023","No function","Wolverhampton","55","[c]","27870","23640"
"New entrant CS","2023","No function","Worcestershire CC","230","[c]","27080","28120"
"New entrant CS","2023","No function","York","210","[c]","31150","27320"
"New entrant CS","2023","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","315","[c]","32800","31530"
"New entrant CS","2023","Project Delivery","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Belfast","10","[c]","42170","41000"
"New entrant CS","2023","Project Delivery","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Birmingham","25","[c]","46600","40390"
"New entrant CS","2023","Project Delivery","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Bristol, City of","10","[c]","35130","34030"
"New entrant CS","2023","Project Delivery","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Buckinghamshire","20","[c]","43520","35830"
"New entrant CS","2023","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cardiff and Vale of Glamorgan","30","[c]","43110","41490"
"New entrant CS","2023","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Central Hampshire","100","[c]","36050","33830"
"New entrant CS","2023","Project Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","City of Edinburgh","10","[c]","47230","52330"
"New entrant CS","2023","Project Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Coventry","10","[c]","33620","30330"
"New entrant CS","2023","Project Delivery","Croydon","15","[c]","45590","39110"
"New entrant CS","2023","Project Delivery","Darlington","20","[c]","40020","31880"
"New entrant CS","2023","Project Delivery","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon CC","75","[c]","32370","33430"
"New entrant CS","2023","Project Delivery","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","[c]","32750","35000"
"New entrant CS","2023","Project Delivery","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Glasgow City","25","[c]","40520","36000"
"New entrant CS","2023","Project Delivery","Gloucestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester South West","15","[c]","36710","34400"
"New entrant CS","2023","Project Delivery","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hackney and Newham","15","[c]","42310","39110"
"New entrant CS","2023","Project Delivery","Hertfordshire CC","25","[c]","38710","33500"
"New entrant CS","2023","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Leeds","25","[c]","35650","34170"
"New entrant CS","2023","Project Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lincolnshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Liverpool","15","[c]","37480","34550"
"New entrant CS","2023","Project Delivery","Manchester","40","[c]","39440","31270"
"New entrant CS","2023","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
