"Status","Year","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Darlington","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dudley","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Durham","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Surrey","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Sussex CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Flintshire and Wrexham","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Glasgow City","40","[c]","29850","28380"
"New entrant CS","2023","Undeclared","Gloucestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester North West","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester South West","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hackney and Newham","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kent Thames Gateway","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leeds","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicester","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lewisham and Southwark","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lincolnshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Liverpool","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Manchester","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medway","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Monmouthshire and Newport","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Lanarkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Nottingham","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Sheffield","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South Hampshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Staffordshire CC","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Suffolk CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Sunderland","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Swansea","30","[c]","23450","22500"
"New entrant CS","2023","Undeclared","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tower Hamlets","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tyneside","30","[c]","29130","24780"
"New entrant CS","2023","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wandsworth","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Surrey","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Westminster","160","[c]","36240","33880"
"New entrant CS","2023","Undeclared","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Worcestershire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","York","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Aberdeen City and Aberdeenshire","100","[c]","30260","29100"
"New entrant CS","2023","Unknown","Angus and Dundee City","455","[c]","26430","22180"
"New entrant CS","2023","Unknown","Antrim and Newtownabbey","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ards and North Down","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Barking & Dagenham and Havering","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Barnet","135","[c]","35860","32590"
"New entrant CS","2023","Unknown","Barnsley, Doncaster and Rotherham","105","[c]","26520","23850"
"New entrant CS","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","940","[c]","31020","27470"
"New entrant CS","2023","Unknown","Bedford","50","[c]","29160","28480"
"New entrant CS","2023","Unknown","Belfast","225","[c]","25160","22400"
"New entrant CS","2023","Unknown","Berkshire","160","[c]","31430","27350"
"New entrant CS","2023","Unknown","Bexley and Greenwich","120","[c]","31440","32110"
"New entrant CS","2023","Unknown","Birmingham","745","[c]","27500","22520"
"New entrant CS","2023","Unknown","Blackburn with Darwen","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Blackpool","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Bournemouth, Christchurch and Poole","40","[c]","23280","22030"
"New entrant CS","2023","Unknown","Bradford","100","[c]","23850","22520"
"New entrant CS","2023","Unknown","Breckland and South Norfolk","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Brent","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Brighton and Hove","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Bristol, City of","210","[c]","33060","28840"
"New entrant CS","2023","Unknown","Bromley","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Buckinghamshire","115","[c]","31880","28840"
"New entrant CS","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Calderdale and Kirklees","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cambridgeshire CC","210","[c]","32880","28080"
"New entrant CS","2023","Unknown","Camden and City of London","75","[c]","35960","29750"
"New entrant CS","2023","Unknown","Cardiff and Vale of Glamorgan","455","[c]","27370","25750"
"New entrant CS","2023","Unknown","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Central Bedfordshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Central Hampshire","400","[c]","32410","30200"
"New entrant CS","2023","Unknown","Central Valleys","45","[c]","24660","22890"
"New entrant CS","2023","Unknown","Cheshire East","80","[c]","28520","26960"
"New entrant CS","2023","Unknown","Cheshire West and Chester","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Chorley and West Lancashire","100","[c]","28720","28880"
"New entrant CS","2023","Unknown","City of Edinburgh","835","[c]","35680","32150"
"New entrant CS","2023","Unknown","Clackmannanshire and Fife","75","[c]","28290","27500"
"New entrant CS","2023","Unknown","Conwy and Denbighshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cornwall and Isles of Scilly","70","[c]","29720","22500"
"New entrant CS","2023","Unknown","Coventry","85","[c]","29270","25900"
"New entrant CS","2023","Unknown","Croydon","895","[c]","30990","29750"
"New entrant CS","2023","Unknown","Darlington","125","[c]","32970","29240"
"New entrant CS","2023","Unknown","Derby","35","[c]","25850","23640"
"New entrant CS","2023","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Devon CC","175","[c]","27220","27500"
"New entrant CS","2023","Unknown","Dorset","105","[c]","28460","27470"
"New entrant CS","2023","Unknown","Dudley","40","[c]","24280","21690"
"New entrant CS","2023","Unknown","Dumfries and Galloway","30","[c]","26530","24710"
"New entrant CS","2023","Unknown","Durham","485","[c]","24950","22520"
"New entrant CS","2023","Unknown","Ealing","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Ayrshire and North Ayrshire mainland","50","[c]","27260","26870"
"New entrant CS","2023","Unknown","East Cumbria","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","180","[c]","27460","25350"
"New entrant CS","2023","Unknown","East Kent","585","[c]","25040","25750"
"New entrant CS","2023","Unknown","East Lancashire","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Merseyside","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Riding of Yorkshire","75","[c]","28430","28030"
"New entrant CS","2023","Unknown","East Surrey","45","[c]","32740","31310"
"New entrant CS","2023","Unknown","East Sussex CC","90","[c]","30400","27500"
"New entrant CS","2023","Unknown","Enfield","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Essex Haven Gateway","65","[c]","28130","23640"
"New entrant CS","2023","Unknown","Essex Thames Gateway","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Falkirk","60","[c]","26870","24710"
"New entrant CS","2023","Unknown","Flintshire and Wrexham","40","[c]","28440","24070"
"New entrant CS","2023","Unknown","Glasgow City","1540","[c]","28040","24610"
"New entrant CS","2023","Unknown","Gloucestershire CC","60","[c]","30070","27080"
"New entrant CS","2023","Unknown","Greater Manchester North East","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Greater Manchester North West","85","[c]","25100","23640"
"New entrant CS","2023","Unknown","Greater Manchester South East","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Greater Manchester South West","520","[c]","28270","25750"
"New entrant CS","2023","Unknown","Gwent Valleys","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Gwynedd","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Hackney and Newham","250","[c]","31700","26920"
"New entrant CS","2023","Unknown","Haringey and Islington","55","[c]","31640","28170"
"New entrant CS","2023","Unknown","Harrow and Hillingdon","450","[c]","30720","29750"
