"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Housing Regulator","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Housing Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Housing Regulator","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scotland","Female","90","[c]","29030","29100"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scotland","Male","55","[c]","27330","27410"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
