"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","No function","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Levelling Up, Housing and Communities","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Transport","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department for Transport","Male","30","[c]","44210","34730"
"Leaver Dept.","2023","50-59","No function","Department for Work and Pensions","Female","260","[c]","27280","27840"
"Leaver Dept.","2023","50-59","No function","Department for Work and Pensions","Male","130","[c]","28740","28120"
"Leaver Dept.","2023","50-59","No function","Department of Health and Social Care","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Department of Health and Social Care","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","HM Revenue and Customs","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","HM Revenue and Customs","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Home Office","Female","55","[c]","39670","31530"
"Leaver Dept.","2023","50-59","No function","Home Office","Male","60","[c]","44100","36180"
"Leaver Dept.","2023","50-59","No function","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Ministry of Justice","Female","115","[c]","27980","23720"
"Leaver Dept.","2023","50-59","No function","Ministry of Justice","Male","95","[c]","36080","30450"
"Leaver Dept.","2023","50-59","No function","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","National Crime Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","UK Statistics Authority","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Foreign, Commonwealth and Development Office","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Welsh Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Cabinet Office","Male","[c]","[c]","[c]","[c]"
