"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Grants Management","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AO","Heterosexual / straight","75","[c]","21980","21780"
"New entrant CS","2023","Declared non-disabled","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","EO","Heterosexual / straight","95","[c]","26980","27080"
"New entrant CS","2023","Declared non-disabled","Human Resources","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","G7","Heterosexual / straight","45","[c]","53450","54330"
"New entrant CS","2023","Declared non-disabled","Human Resources","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HEO","Heterosexual / straight","90","[c]","33430","33060"
"New entrant CS","2023","Declared non-disabled","Human Resources","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","SEO","Heterosexual / straight","55","[c]","40910","39820"
"New entrant CS","2023","Declared non-disabled","Human Resources","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","AO","Heterosexual / straight","285","[c]","21840","21120"
"New entrant CS","2023","Declared non-disabled","Legal","AO","LGBO","30","[c]","22120","21890"
"New entrant CS","2023","Declared non-disabled","Legal","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","EO","Heterosexual / straight","180","[c]","27760","27760"
"New entrant CS","2023","Declared non-disabled","Legal","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","G7","Heterosexual / straight","230","[c]","53110","52360"
"New entrant CS","2023","Declared non-disabled","Legal","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HEO","Heterosexual / straight","60","[c]","38680","39110"
"New entrant CS","2023","Declared non-disabled","Legal","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","SEO","Heterosexual / straight","100","[c]","39360","38760"
"New entrant CS","2023","Declared non-disabled","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","AA","Heterosexual / straight","1105","[c]","22580","23230"
"New entrant CS","2023","Declared non-disabled","No function","AA","LGBO","110","[c]","22660","23230"
"New entrant CS","2023","Declared non-disabled","No function","AA","Undeclared","50","[c]","22320","23230"
"New entrant CS","2023","Declared non-disabled","No function","AA","Unknown","35","[c]","22030","22080"
"New entrant CS","2023","Declared non-disabled","No function","AO","Heterosexual / straight","5725","[c]","25450","23390"
"New entrant CS","2023","Declared non-disabled","No function","AO","LGBO","515","[c]","25590","24010"
"New entrant CS","2023","Declared non-disabled","No function","AO","Undeclared","245","[c]","24540","22520"
"New entrant CS","2023","Declared non-disabled","No function","AO","Unknown","180","[c]","23040","22520"
"New entrant CS","2023","Declared non-disabled","No function","EO","Heterosexual / straight","1320","[c]","27690","28120"
"New entrant CS","2023","Declared non-disabled","No function","EO","LGBO","140","[c]","27610","28120"
"New entrant CS","2023","Declared non-disabled","No function","EO","Undeclared","80","[c]","27410","27230"
"New entrant CS","2023","Declared non-disabled","No function","EO","Unknown","55","[c]","27190","26910"
"New entrant CS","2023","Declared non-disabled","No function","G6","Heterosexual / straight","85","[c]","67810","65650"
"New entrant CS","2023","Declared non-disabled","No function","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","G7","Heterosexual / straight","420","[c]","59380","55190"
"New entrant CS","2023","Declared non-disabled","No function","G7","LGBO","35","[c]","59570","55340"
"New entrant CS","2023","Declared non-disabled","No function","G7","Undeclared","30","[c]","56580","54510"
"New entrant CS","2023","Declared non-disabled","No function","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","HEO","Heterosexual / straight","905","[c]","33420","33200"
"New entrant CS","2023","Declared non-disabled","No function","HEO","LGBO","120","[c]","33320","33500"
"New entrant CS","2023","Declared non-disabled","No function","HEO","Undeclared","60","[c]","33930","33830"
"New entrant CS","2023","Declared non-disabled","No function","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","SEO","Heterosexual / straight","640","[c]","43600","42480"
"New entrant CS","2023","Declared non-disabled","No function","SEO","LGBO","55","[c]","41950","40730"
"New entrant CS","2023","Declared non-disabled","No function","SEO","Undeclared","35","[c]","41880","41210"
"New entrant CS","2023","Declared non-disabled","No function","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","No function","Unknown","Heterosexual / straight","2015","[c]","23210","23640"
"New entrant CS","2023","Declared non-disabled","No function","Unknown","LGBO","220","[c]","22740","23640"
"New entrant CS","2023","Declared non-disabled","No function","Unknown","Undeclared","70","[c]","23380","23640"
"New entrant CS","2023","Declared non-disabled","No function","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AO","Heterosexual / straight","40","[c]","22890","23200"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
