"Status","Year","Function_of_post","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Male","Heterosexual / straight","30","[c]","39700","38160"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Active Travel England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Building Digital UK","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Central Civil Service Fast Stream","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Competition and Markets Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Competition and Markets Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
