"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Records of Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Records of Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of the Public Guardian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of the Public Guardian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of the Public Guardian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of the Public Guardian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Registers of Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Registers of Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Courts and Tribunals Service","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Prison Service","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Prison Service","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Public Pensions Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Public Pensions Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Security Scotland","Scotland","Female","45","[c]","26450","22180"
"New entrant CS","2023","60-64","Social Security Scotland","Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Submarine Delivery Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Submarine Delivery Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Submarine Delivery Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Submarine Delivery Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The Insolvency Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The Insolvency Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The Insolvency Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The Insolvency Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Transport Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Transport Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Hydrographic Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Hydrographic Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","South East (England)","Female","30","[c]","21470","21200"
"New entrant CS","2023","60-64","UK Statistics Authority","South East (England)","Male","45","[c]","22960","21200"
"New entrant CS","2023","60-64","UK Statistics Authority","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
