"Status","Year","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Maritime and Coastguard Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","SEO/HEO","HEO","25","[c]","31670","31350"
"New entrant CS","2023","Maritime and Coastguard Agency","SEO/HEO","SEO","30","[c]","41900","40180"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","EO","EO","55","[c]","27730","27840"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","G6/G7","G6","10","[c]","66960","67160"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","G6/G7","G7","30","[c]","54030","54090"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","SCS level","SCS level","15","[c]","83590","82000"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","HEO","45","[c]","33260","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","SEO","45","[c]","41180","41190"
"New entrant CS","2023","Met Office","AA/AO","AA","40","[c]","18570","19080"
"New entrant CS","2023","Met Office","AA/AO","AO","40","[c]","20710","20660"
"New entrant CS","2023","Met Office","EO","EO","60","[c]","25350","24150"
"New entrant CS","2023","Met Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","G6/G7","G7","35","[c]","47470","45150"
"New entrant CS","2023","Met Office","SEO/HEO","HEO","40","[c]","31700","30930"
"New entrant CS","2023","Met Office","SEO/HEO","SEO","45","[c]","38050","37420"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","AA/AO","AA","575","[c]","23510","22130"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","AA/AO","AO","1050","[c]","24390","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","EO","EO","710","[c]","28300","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","G6/G7","G6","80","[c]","76650","74260"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","G6/G7","G7","95","[c]","58170","55110"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","SCS level","SCS level","20","[c]","104850","107500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","SEO/HEO","HEO","655","[c]","35720","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","SEO/HEO","SEO","270","[c]","43130","41200"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Unknown","10","[c]","34030","18300"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","AA/AO","AO","50","[c]","23230","21780"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","EO","EO","195","[c]","28100","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","G6/G7","G7","95","[c]","55370","55720"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","SEO/HEO","HEO","275","[c]","33520","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","SEO/HEO","SEO","165","[c]","41130","41510"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","AA/AO","AO","45","[c]","24030","22950"
"New entrant CS","2023","National Crime Agency","EO","EO","305","[c]","34240","34340"
"New entrant CS","2023","National Crime Agency","G6/G7","G6","10","[c]","74650","71980"
"New entrant CS","2023","National Crime Agency","G6/G7","G7","20","[c]","63100","61570"
"New entrant CS","2023","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SEO/HEO","HEO","90","[c]","41610","41170"
"New entrant CS","2023","National Crime Agency","SEO/HEO","SEO","45","[c]","49520","49180"
"New entrant CS","2023","National Infrastructure Commission","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","AA/AO","AA","20","[c]","22590","22180"
"New entrant CS","2023","National Records of Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","EO","EO","20","[c]","29100","29100"
"New entrant CS","2023","National Records of Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","SEO/HEO","HEO","10","[c]","34340","33520"
"New entrant CS","2023","National Records of Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","65","[c]","22260","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","EO","EO","40","[c]","27900","27140"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","145","[c]","75210","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","45","[c]","33970","33130"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","160","[c]","48650","47750"
"New entrant CS","2023","Office of Gas and Electricity Markets","AA/AO","AO","30","[c]","21140","20970"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","EO","170","[c]","26150","25750"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6/G7","G6","40","[c]","73600","72000"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6/G7","G7","90","[c]","53750","53000"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO/HEO","HEO","75","[c]","36030","34790"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO/HEO","SEO","60","[c]","40920","41000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","EO","15","[c]","24160","23760"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6/G7","G7","15","[c]","50430","49000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","30","[c]","32090","31310"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","20","[c]","39770","39000"
"New entrant CS","2023","Office of Rail and Road","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6/G7","G7","15","[c]","54910","55990"
"New entrant CS","2023","Office of Rail and Road","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","AA/AO","AO","295","[c]","21770","21780"
"New entrant CS","2023","Office of the Public Guardian","EO","EO","30","[c]","25830","25830"
"New entrant CS","2023","Office of the Public Guardian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","G7","10","[c]","53610","52360"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","AA/AO","AO","35","[c]","21010","21960"
"New entrant CS","2023","Planning Inspectorate","EO","EO","10","[c]","26590","26590"
"New entrant CS","2023","Planning Inspectorate","G6/G7","G6","25","[c]","65300","60050"
"New entrant CS","2023","Planning Inspectorate","G6/G7","G7","60","[c]","43420","41840"
"New entrant CS","2023","Planning Inspectorate","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","AA/AO","AO","35","[c]","24340","24010"
"New entrant CS","2023","Registers of Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Rural Payments Agency","AA/AO","AO","345","[c]","22010","22150"
"New entrant CS","2023","Rural Payments Agency","EO","EO","50","[c]","25230","25920"
"New entrant CS","2023","Rural Payments Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","SEO/HEO","HEO","15","[c]","30550","30320"
"New entrant CS","2023","Rural Payments Agency","SEO/HEO","SEO","10","[c]","37520","37300"
"New entrant CS","2023","Scottish Courts and Tribunals Service","AA/AO","AA","45","[c]","22130","22080"
"New entrant CS","2023","Scottish Courts and Tribunals Service","AA/AO","AO","125","[c]","23220","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","EO","EO","25","[c]","26540","25930"
"New entrant CS","2023","Scottish Courts and Tribunals Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","SEO/HEO","HEO","10","[c]","34630","33600"
"New entrant CS","2023","Scottish Courts and Tribunals Service","SEO/HEO","SEO","15","[c]","45410","48410"
"New entrant CS","2023","Scottish Fiscal Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","AA/AO","AA","70","[c]","23870","22180"
"New entrant CS","2023","Scottish Government (excl. agencies)","AA/AO","AO","80","[c]","26190","25710"
"New entrant CS","2023","Scottish Government (excl. agencies)","EO","EO","145","[c]","29550","29100"
"New entrant CS","2023","Scottish Government (excl. agencies)","G6/G7","G6","35","[c]","73540","73540"
