"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Project Delivery","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Policy","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Project Delivery","Heterosexual / straight","765","[c]","39570","35830"
"New entrant CS","2023","Project Delivery","Project Delivery","LGBO","60","[c]","34590","33830"
"New entrant CS","2023","Project Delivery","Project Delivery","Undeclared","60","[c]","37960","37420"
"New entrant CS","2023","Project Delivery","Project Delivery","Unknown","415","[c]","34760","28840"
"New entrant CS","2023","Project Delivery","Science and Engineering","Heterosexual / straight","105","[c]","40080","33500"
"New entrant CS","2023","Project Delivery","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Science and Engineering","Unknown","30","[c]","29450","27540"
"New entrant CS","2023","Project Delivery","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Operational Delivery","Heterosexual / straight","60","[c]","26250","22520"
"New entrant CS","2023","Property","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Operational Delivery","Unknown","75","[c]","23030","22520"
"New entrant CS","2023","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Other","Unknown","30","[c]","26360","22920"
"New entrant CS","2023","Property","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Property","Heterosexual / straight","365","[c]","34930","33830"
"New entrant CS","2023","Property","Property","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Property","Property","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Property","Property","Unknown","265","[c]","30920","27080"
"New entrant CS","2023","Property","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Security","Heterosexual / straight","300","[c]","29550","27500"
"New entrant CS","2023","Security","Security","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Security","Security","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Security","Unknown","460","[c]","30400","27500"
"New entrant CS","2023","Security","Unknown","Heterosexual / straight","95","[c]","28230","24330"
"New entrant CS","2023","Security","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","Unknown","45","[c]","24870","24330"
"New entrant CS","2023","Unknown","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Heterosexual / straight","40","[c]","22480","22150"
"New entrant CS","2023","Unknown","Human Resources","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Heterosexual / straight","50","[c]","33340","34480"
"New entrant CS","2023","Unknown","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Heterosexual / straight","65","[c]","32850","27840"
"New entrant CS","2023","Unknown","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Unknown","185","[c]","24140","17820"
"New entrant CS","2023","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Heterosexual / straight","90","[c]","34880","32460"
"New entrant CS","2023","Unknown","Policy","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Heterosexual / straight","150","[c]","32010","30650"
"New entrant CS","2023","Unknown","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Unknown","115","[c]","30220","28840"
"New entrant CS","2023","Unknown","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Heterosexual / straight","1125","[c]","33300","29100"
"New entrant CS","2023","Unknown","Unknown","LGBO","190","[c]","31890","29100"
"New entrant CS","2023","Unknown","Unknown","Undeclared","65","[c]","32020","29100"
"New entrant CS","2023","Unknown","Unknown","Unknown","2350","[c]","31040","29100"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
