"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Treasury","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Male","Heterosexual / straight","35","[c]","33660","28500"
"New entrant CS","2023","HM Treasury","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Female","Heterosexual / straight","150","[c]","31080","29750"
"New entrant CS","2023","Home Office","London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Female","Unknown","800","[c]","30220","29750"
"New entrant CS","2023","Home Office","London","Male","Heterosexual / straight","130","[c]","33080","29750"
"New entrant CS","2023","Home Office","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Male","Unknown","680","[c]","32060","29750"
"New entrant CS","2023","Home Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","Female","Heterosexual / straight","525","[c]","25070","22400"
"New entrant CS","2023","Home Office","Outside London","Female","LGBO","70","[c]","25870","25750"
"New entrant CS","2023","Home Office","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","Female","Unknown","2480","[c]","24360","22400"
"New entrant CS","2023","Home Office","Outside London","Male","Heterosexual / straight","555","[c]","25800","25750"
"New entrant CS","2023","Home Office","Outside London","Male","LGBO","60","[c]","26400","25750"
"New entrant CS","2023","Home Office","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","Male","Unknown","2180","[c]","25120","25750"
"New entrant CS","2023","Home Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Female","Heterosexual / straight","55","[c]","42810","38020"
"New entrant CS","2023","Ministry of Defence","London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Female","Unknown","85","[c]","38450","34850"
"New entrant CS","2023","Ministry of Defence","London","Male","Heterosexual / straight","80","[c]","37650","34850"
"New entrant CS","2023","Ministry of Defence","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Male","Unknown","110","[c]","38370","37850"
"New entrant CS","2023","Ministry of Defence","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","Female","Heterosexual / straight","1190","[c]","30240","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","Female","LGBO","85","[c]","27970","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","Female","Undeclared","70","[c]","29440","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","Female","Unknown","1025","[c]","29230","25350"
"New entrant CS","2023","Ministry of Defence","Outside London","Male","Heterosexual / straight","1655","[c]","33590","32410"
"New entrant CS","2023","Ministry of Defence","Outside London","Male","LGBO","75","[c]","29110","27330"
"New entrant CS","2023","Ministry of Defence","Outside London","Male","Undeclared","95","[c]","34170","33000"
"New entrant CS","2023","Ministry of Defence","Outside London","Male","Unknown","1285","[c]","30440","27330"
"New entrant CS","2023","Ministry of Defence","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Male","Unknown","130","[c]","22480","17160"
"New entrant CS","2023","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","Female","Heterosexual / straight","515","[c]","31080","28880"
"New entrant CS","2023","Ministry of Justice","London","Female","LGBO","60","[c]","32540","32110"
"New entrant CS","2023","Ministry of Justice","London","Female","Undeclared","50","[c]","30410","29660"
"New entrant CS","2023","Ministry of Justice","London","Female","Unknown","490","[c]","30260","28400"
"New entrant CS","2023","Ministry of Justice","London","Male","Heterosexual / straight","345","[c]","34280","33800"
"New entrant CS","2023","Ministry of Justice","London","Male","LGBO","40","[c]","32580","33800"
"New entrant CS","2023","Ministry of Justice","London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","Male","Unknown","340","[c]","31970","32790"
"New entrant CS","2023","Ministry of Justice","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","Female","Heterosexual / straight","4360","[c]","24820","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Female","LGBO","660","[c]","25750","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Female","Undeclared","230","[c]","24890","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Female","Unknown","2265","[c]","24710","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Male","Heterosexual / straight","3075","[c]","27130","28880"
"New entrant CS","2023","Ministry of Justice","Outside London","Male","LGBO","240","[c]","24700","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Male","Undeclared","135","[c]","26370","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Male","Unknown","1690","[c]","26780","28880"
"New entrant CS","2023","Ministry of Justice","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
