"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Heterosexual / straight","40","[c]","31250","29100"
"New entrant CS","2023","Undeclared","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Heterosexual / straight","130","[c]","33040","32500"
"New entrant CS","2023","Unknown","Commercial","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","185","[c]","31660","28840"
"New entrant CS","2023","Unknown","Communications","Heterosexual / straight","95","[c]","39000","37870"
"New entrant CS","2023","Unknown","Communications","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","140","[c]","37510","35760"
"New entrant CS","2023","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Unknown","90","[c]","29400","27890"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Heterosexual / straight","315","[c]","38800","35000"
"New entrant CS","2023","Unknown","Digital, Data and Technology","LGBO","30","[c]","35600","32800"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Undeclared","35","[c]","39560","37590"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","780","[c]","39830","36000"
"New entrant CS","2023","Unknown","Economics","Heterosexual / straight","45","[c]","33290","31970"
"New entrant CS","2023","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Unknown","75","[c]","35220","35010"
"New entrant CS","2023","Unknown","Finance","Heterosexual / straight","110","[c]","33190","29080"
"New entrant CS","2023","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","225","[c]","30960","28840"
"New entrant CS","2023","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Heterosexual / straight","220","[c]","32500","30080"
"New entrant CS","2023","Unknown","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Undeclared","30","[c]","31490","28360"
"New entrant CS","2023","Unknown","Human Resources","Unknown","350","[c]","31300","27800"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Heterosexual / straight","30","[c]","28890","27110"
"New entrant CS","2023","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Unknown","85","[c]","30150","27140"
"New entrant CS","2023","Unknown","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","Heterosexual / straight","95","[c]","40980","40860"
"New entrant CS","2023","Unknown","International Trade","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","Unknown","120","[c]","42110","41550"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Heterosexual / straight","35","[c]","31530","29840"
"New entrant CS","2023","Unknown","Knowledge and Information Management","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Unknown","35","[c]","30740","27980"
"New entrant CS","2023","Unknown","Legal","Heterosexual / straight","80","[c]","44320","40990"
"New entrant CS","2023","Unknown","Legal","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","95","[c]","43010","37680"
"New entrant CS","2023","Unknown","Medicine","Heterosexual / straight","90","[c]","53840","40590"
"New entrant CS","2023","Unknown","Medicine","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Unknown","180","[c]","52990","40590"
"New entrant CS","2023","Unknown","Operational Delivery","Heterosexual / straight","2605","[c]","28180","25750"
"New entrant CS","2023","Unknown","Operational Delivery","LGBO","260","[c]","28170","25750"
"New entrant CS","2023","Unknown","Operational Delivery","Undeclared","155","[c]","28810","25750"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","13525","[c]","25600","23640"
"New entrant CS","2023","Unknown","Operational Research","Heterosexual / straight","35","[c]","33850","33070"
"New entrant CS","2023","Unknown","Operational Research","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","Unknown","110","[c]","26010","22520"
"New entrant CS","2023","Unknown","Other","Heterosexual / straight","220","[c]","28120","25750"
"New entrant CS","2023","Unknown","Other","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Unknown","660","[c]","26070","22400"
"New entrant CS","2023","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Heterosexual / straight","185","[c]","35710","32460"
"New entrant CS","2023","Unknown","Policy","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Undeclared","35","[c]","38570","32970"
"New entrant CS","2023","Unknown","Policy","Unknown","535","[c]","38240","33910"
"New entrant CS","2023","Unknown","Project Delivery","Heterosexual / straight","305","[c]","38950","36000"
"New entrant CS","2023","Unknown","Project Delivery","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","445","[c]","35350","32000"
"New entrant CS","2023","Unknown","Property","Heterosexual / straight","95","[c]","36010","33830"
"New entrant CS","2023","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Unknown","245","[c]","30840","27080"
"New entrant CS","2023","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Unknown","40","[c]","32820","30940"
"New entrant CS","2023","Unknown","Science and Engineering","Heterosexual / straight","415","[c]","34270","31130"
"New entrant CS","2023","Unknown","Science and Engineering","LGBO","40","[c]","28420","27540"
"New entrant CS","2023","Unknown","Science and Engineering","Undeclared","35","[c]","33110","29500"
"New entrant CS","2023","Unknown","Science and Engineering","Unknown","455","[c]","30780","28360"
"New entrant CS","2023","Unknown","Security","Heterosexual / straight","200","[c]","28830","27500"
"New entrant CS","2023","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Unknown","450","[c]","30350","27500"
"New entrant CS","2023","Unknown","Social Research","Heterosexual / straight","30","[c]","36230","33950"
"New entrant CS","2023","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Unknown","35","[c]","35800","36130"
"New entrant CS","2023","Unknown","Statistics","Heterosexual / straight","45","[c]","34600","32490"
"New entrant CS","2023","Unknown","Statistics","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Unknown","115","[c]","28570","28840"
"New entrant CS","2023","Unknown","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","Unknown","70","[c]","36190","34400"
"New entrant CS","2023","Unknown","Unknown","Heterosexual / straight","215","[c]","34750","30370"
"New entrant CS","2023","Unknown","Unknown","LGBO","45","[c]","34070","29100"
"New entrant CS","2023","Unknown","Unknown","Undeclared","135","[c]","35430","34190"
"New entrant CS","2023","Unknown","Unknown","Unknown","2645","[c]","31600","29100"
"New entrant CS","2023","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","Unknown","5","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
