"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","AA/AO","Female","75","[c]","22180","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","AA/AO","Male","40","[c]","22240","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","AA/AO","Female","335","[c]","21760","21120"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","AA/AO","Male","140","[c]","21630","20980"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","EO","Female","85","[c]","27320","26900"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","EO","Male","30","[c]","27460","26900"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","G6/G7","Female","65","[c]","52060","54100"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","G6/G7","Male","45","[c]","53130","51870"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","SEO/HEO","Female","120","[c]","38360","38760"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","SEO/HEO","Male","60","[c]","37280","38760"
"New entrant CS","2023","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","AA/AO","Female","220","[c]","21870","21000"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","AA/AO","Male","240","[c]","21810","20750"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","EO","Female","40","[c]","26790","26450"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","EO","Male","60","[c]","27540","27100"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","G6/G7","Male","50","[c]","59800","56000"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Female","200","[c]","36410","33750"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Male","425","[c]","38040","35000"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Female","40","[c]","19860","19430"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Male","80","[c]","20410","19360"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","EO","Female","60","[c]","24310","24630"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","EO","Male","30","[c]","24810","24630"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Female","45","[c]","50910","49260"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Male","85","[c]","51240","49260"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Female","170","[c]","30940","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Male","280","[c]","31740","30650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Female","55","[c]","27120","28510"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Male","40","[c]","27570","28510"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","130","[c]","35980","34480"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","145","[c]","36380","34480"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","50","[c]","35900","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","35","[c]","34970","35040"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","EO","Female","90","[c]","26030","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","EO","Male","40","[c]","25030","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","G6/G7","Male","35","[c]","57160","54360"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","SEO/HEO","Female","125","[c]","35050","37590"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","SEO/HEO","Male","65","[c]","34210","34030"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","Female","115","[c]","27050","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","Male","60","[c]","26420","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","Female","140","[c]","54310","54330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","Male","110","[c]","54220","54330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","255","[c]","34890","33830"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","220","[c]","35090","33830"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","EO","Female","90","[c]","27200","29280"
"New entrant CS","2023","Department for International Trade","Department for International Trade","EO","Male","80","[c]","25730","26250"
"New entrant CS","2023","Department for International Trade","Department for International Trade","G6/G7","Female","55","[c]","55880","55370"
"New entrant CS","2023","Department for International Trade","Department for International Trade","G6/G7","Male","75","[c]","58880","57640"
"New entrant CS","2023","Department for International Trade","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","SEO/HEO","Female","225","[c]","38110","36410"
"New entrant CS","2023","Department for International Trade","Department for International Trade","SEO/HEO","Male","250","[c]","38570","38050"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
