"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Public Guardian","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Public Guardian","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Planning Inspectorate","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Planning Inspectorate","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Rural Payments Agency","Female","35","[c]","22820","22150"
"New entrant CS","2023","40-49","Declared non-disabled","Rural Payments Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Courts and Tribunals Service","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Courts and Tribunals Service","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Government (excl. agencies)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Government (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Serious Fraud Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Social Security Scotland","Female","85","[c]","31300","29100"
"New entrant CS","2023","40-49","Declared non-disabled","Social Security Scotland","Male","35","[c]","35510","29100"
"New entrant CS","2023","40-49","Declared non-disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Submarine Delivery Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Submarine Delivery Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","The National Archives","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","The National Archives","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Health Security Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Health Security Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Hydrographic Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Hydrographic Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Statistics Authority","Female","45","[c]","35960","31550"
"New entrant CS","2023","40-49","Declared non-disabled","UK Statistics Authority","Male","35","[c]","40130","31620"
"New entrant CS","2023","40-49","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Valuation Office Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Valuation Office Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Welsh Government (excl. agencies)","Female","30","[c]","39090","41700"
"New entrant CS","2023","40-49","Declared non-disabled","Welsh Government (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Wilton Park","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Active Travel England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Active Travel England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Central Civil Service Fast Stream","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
