"Status","Year","Organisation","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Outer London - West and North West","Female","60","[c]","30300","29840"
"New entrant CS","2023","The National Archives","The National Archives","Outer London - West and North West","Male","45","[c]","33670","28000"
"New entrant CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","West Central Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","West Central Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Inner London - West","Female","40","[c]","46670","37570"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Inner London - West","Male","55","[c]","49670","42000"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Female","75","[c]","31710","27060"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Male","60","[c]","30390","24090"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","Female","35","[c]","30880","24090"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - East","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - East","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - West","Female","115","[c]","47350","40880"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - West","Male","70","[c]","49820","40880"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Kent","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Lancashire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Merseyside","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Northern Ireland","Male","[c]","[c]","[c]","[c]"
