"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Counter Fraud","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Operational Delivery","Female","250","[c]","22750","22520"
"New entrant CS","2023","White","Debt","Operational Delivery","Male","185","[c]","22840","22520"
"New entrant CS","2023","White","Debt","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Other","Female","120","[c]","21760","21690"
"New entrant CS","2023","White","Debt","Other","Male","80","[c]","21830","21690"
"New entrant CS","2023","White","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","Female","510","[c]","38760","37170"
"New entrant CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","Male","890","[c]","41480","37690"
"New entrant CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","Male","30","[c]","30470","29780"
"New entrant CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Science and Engineering","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","Male","45","[c]","46300","44930"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Corporate Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Finance","Female","220","[c]","34580","30740"
"New entrant CS","2023","White","Finance","Finance","Male","150","[c]","33950","28840"
"New entrant CS","2023","White","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Operational Delivery","Female","145","[c]","22860","22150"
"New entrant CS","2023","White","Grants Management","Operational Delivery","Male","105","[c]","23190","22150"
"New entrant CS","2023","White","Grants Management","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Human Resources","Female","430","[c]","34100","30950"
"New entrant CS","2023","White","Human Resources","Human Resources","Male","220","[c]","33320","30140"
"New entrant CS","2023","White","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
