"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","1100","[c]","38900","35570"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","45","[c]","28760","27080"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Other","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","85","[c]","42910","34400"
"New entrant CS","2023","Unknown","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Finance","320","[c]","31770","28840"
"New entrant CS","2023","Unknown","Finance","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Operational Delivery","75","[c]","22870","22150"
"New entrant CS","2023","Unknown","Grants Management","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Human Resources","575","[c]","32040","28080"
"New entrant CS","2023","Unknown","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Internal Audit","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Legal","180","[c]","43670","40800"
"New entrant CS","2023","Unknown","Legal","Operational Delivery","145","[c]","23610","22520"
"New entrant CS","2023","Unknown","Legal","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Digital, Data and Technology","30","[c]","52770","43720"
"New entrant CS","2023","Unknown","No function","Economics","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Geography","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Intelligence Analysis","115","[c]","29720","27080"
"New entrant CS","2023","Unknown","No function","International Trade","230","[c]","41420","41550"
"New entrant CS","2023","Unknown","No function","Knowledge and Information Management","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Medicine","280","[c]","52680","40590"
"New entrant CS","2023","Unknown","No function","Operational Delivery","15515","[c]","26170","24710"
"New entrant CS","2023","Unknown","No function","Operational Research","85","[c]","23600","22520"
"New entrant CS","2023","Unknown","No function","Other","485","[c]","26680","22920"
"New entrant CS","2023","Unknown","No function","Planning","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Planning Inspectors","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Policy","735","[c]","37430","33830"
"New entrant CS","2023","Unknown","No function","Project Delivery","80","[c]","40050","36000"
"New entrant CS","2023","Unknown","No function","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Psychology","40","[c]","32560","29710"
"New entrant CS","2023","Unknown","No function","Science and Engineering","485","[c]","32910","30950"
"New entrant CS","2023","Unknown","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Statistics","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","70","[c]","36460","34400"
"New entrant CS","2023","Unknown","No function","Unknown","390","[c]","33670","28770"
"New entrant CS","2023","Unknown","No function","Veterinarian","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Knowledge and Information Management","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Delivery","110","[c]","32020","27840"
"New entrant CS","2023","Unknown","Project Delivery","Operational Research","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Other","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Policy","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Project Delivery","695","[c]","36340","33830"
"New entrant CS","2023","Unknown","Project Delivery","Science and Engineering","90","[c]","36810","33500"
"New entrant CS","2023","Unknown","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Operational Delivery","75","[c]","22710","22520"
"New entrant CS","2023","Unknown","Property","Other","35","[c]","26620","23630"
"New entrant CS","2023","Unknown","Property","Property","345","[c]","32290","28840"
"New entrant CS","2023","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Security","660","[c]","29870","27500"
"New entrant CS","2023","Unknown","Security","Unknown","45","[c]","25340","24330"
"New entrant CS","2023","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Operational Delivery","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Other","250","[c]","26570","23380"
"New entrant CS","2023","Unknown","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Policy","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Science and Engineering","245","[c]","30790","28840"
"New entrant CS","2023","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","2455","[c]","31310","29100"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
