"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Inspector of Education and Training","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","International Trade","30","[c]","40800","40780"
"New entrant CS","2023","Asian","No function","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Medicine","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Operational Delivery","1540","[c]","25370","23600"
"New entrant CS","2023","Asian","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Other","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Policy","150","[c]","35050","31350"
"New entrant CS","2023","Asian","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Psychology","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Science and Engineering","35","[c]","31280","27540"
"New entrant CS","2023","Asian","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Tax","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Unknown","100","[c]","28740","22520"
"New entrant CS","2023","Asian","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Project Delivery","110","[c]","37360","34110"
"New entrant CS","2023","Asian","Project Delivery","Science and Engineering","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Property","45","[c]","29920","22520"
"New entrant CS","2023","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Security","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Policy","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","120","[c]","31510","28840"
"New entrant CS","2023","Black","Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Economics","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Commercial","30","[c]","41570","36030"
"New entrant CS","2023","Black","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Counter Fraud","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Operational Delivery","65","[c]","23530","22520"
"New entrant CS","2023","Black","Debt","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Other","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Digital, Data and Technology","185","[c]","39220","37420"
"New entrant CS","2023","Black","Digital, Data & Technology","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Finance","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Grants Management","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Grants Management","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Human Resources","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Legal","60","[c]","43480","47140"
"New entrant CS","2023","Black","Legal","Operational Delivery","50","[c]","24950","25600"
"New entrant CS","2023","Black","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Inspector of Education and Training","15","[c]","[c]","[c]"
