"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Operational Research","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","AA/AO","AO","Unknown","75","[c]","22520","22520"
"New entrant CS","2023","Operational Research","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","HEO","Heterosexual / straight","35","[c]","32400","32260"
"New entrant CS","2023","Operational Research","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","AA/AO","AA","Heterosexual / straight","85","[c]","19620","19770"
"New entrant CS","2023","Other","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","AA/AO","AA","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","AA/AO","AA","Unknown","105","[c]","20980","19770"
"New entrant CS","2023","Other","AA/AO","AO","Heterosexual / straight","455","[c]","21760","21690"
"New entrant CS","2023","Other","AA/AO","AO","LGBO","35","[c]","21820","21690"
"New entrant CS","2023","Other","AA/AO","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","AA/AO","AO","Unknown","215","[c]","22430","21690"
"New entrant CS","2023","Other","EO","EO","Heterosexual / straight","105","[c]","27880","27840"
"New entrant CS","2023","Other","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","EO","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","EO","EO","Unknown","110","[c]","28240","29750"
"New entrant CS","2023","Other","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","G7","Heterosexual / straight","40","[c]","52880","51880"
"New entrant CS","2023","Other","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","SEO/HEO","HEO","Heterosexual / straight","120","[c]","31910","32330"
"New entrant CS","2023","Other","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","SEO/HEO","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","SEO/HEO","HEO","Unknown","55","[c]","32520","32500"
"New entrant CS","2023","Other","SEO/HEO","SEO","Heterosexual / straight","60","[c]","40220","39500"
"New entrant CS","2023","Other","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","SEO/HEO","SEO","Unknown","40","[c]","40850","39500"
"New entrant CS","2023","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Planning","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G7","Heterosexual / straight","45","[c]","42700","41840"
"New entrant CS","2023","Planning Inspectors","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","AO","Heterosexual / straight","60","[c]","23050","22330"
"New entrant CS","2023","Policy","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","AO","Unknown","35","[c]","22630","22220"
"New entrant CS","2023","Policy","EO","EO","Heterosexual / straight","210","[c]","27110","27680"
"New entrant CS","2023","Policy","EO","EO","LGBO","45","[c]","26740","25920"
"New entrant CS","2023","Policy","EO","EO","Undeclared","45","[c]","27460","27520"
"New entrant CS","2023","Policy","EO","EO","Unknown","135","[c]","27860","28650"
"New entrant CS","2023","Policy","G6/G7","G6","Heterosexual / straight","35","[c]","65900","64970"
"New entrant CS","2023","Policy","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","G6/G7","G7","Heterosexual / straight","165","[c]","54050","54330"
"New entrant CS","2023","Policy","G6/G7","G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","G6/G7","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","G6/G7","G7","Unknown","55","[c]","54550","54680"
"New entrant CS","2023","Policy","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SCS level","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SEO/HEO","HEO","Heterosexual / straight","475","[c]","33120","33130"
"New entrant CS","2023","Policy","SEO/HEO","HEO","LGBO","90","[c]","33150","33830"
"New entrant CS","2023","Policy","SEO/HEO","HEO","Undeclared","65","[c]","33280","33730"
"New entrant CS","2023","Policy","SEO/HEO","HEO","Unknown","180","[c]","33590","33830"
"New entrant CS","2023","Policy","SEO/HEO","SEO","Heterosexual / straight","200","[c]","40580","40260"
"New entrant CS","2023","Policy","SEO/HEO","SEO","LGBO","45","[c]","40790","40390"
"New entrant CS","2023","Policy","SEO/HEO","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SEO/HEO","SEO","Unknown","105","[c]","41500","41060"
"New entrant CS","2023","Policy","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AO","Heterosexual / straight","50","[c]","22940","23200"
"New entrant CS","2023","Project Delivery","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AO","Unknown","50","[c]","22300","23390"
"New entrant CS","2023","Project Delivery","EO","EO","Heterosexual / straight","130","[c]","26580","26040"
"New entrant CS","2023","Project Delivery","EO","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","EO","EO","Unknown","75","[c]","27480","27080"
"New entrant CS","2023","Project Delivery","G6/G7","G6","Heterosexual / straight","40","[c]","68460","67420"
"New entrant CS","2023","Project Delivery","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","G6/G7","G7","Heterosexual / straight","140","[c]","52600","52500"
"New entrant CS","2023","Project Delivery","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","G6/G7","G7","Unknown","35","[c]","54460","54440"
"New entrant CS","2023","Project Delivery","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SEO/HEO","HEO","Heterosexual / straight","240","[c]","33800","33990"
"New entrant CS","2023","Project Delivery","SEO/HEO","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SEO/HEO","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SEO/HEO","HEO","Unknown","195","[c]","31740","30000"
"New entrant CS","2023","Project Delivery","SEO/HEO","SEO","Heterosexual / straight","160","[c]","41090","41000"
"New entrant CS","2023","Project Delivery","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SEO/HEO","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SEO/HEO","SEO","Unknown","80","[c]","41110","41000"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","Heterosexual / straight","40","[c]","36380","32880"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","Unknown","35","[c]","31500","26000"
"New entrant CS","2023","Property","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","AA/AO","AA","Unknown","35","[c]","19710","19770"
"New entrant CS","2023","Property","AA/AO","AO","Heterosexual / straight","80","[c]","22670","22520"
"New entrant CS","2023","Property","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","AA/AO","AO","Unknown","70","[c]","22910","22520"
"New entrant CS","2023","Property","EO","EO","Heterosexual / straight","75","[c]","27090","27080"
"New entrant CS","2023","Property","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","EO","EO","Unknown","45","[c]","27210","27080"
"New entrant CS","2023","Property","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","G7","Heterosexual / straight","35","[c]","54780","55000"
"New entrant CS","2023","Property","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","SEO/HEO","HEO","Heterosexual / straight","80","[c]","33740","33830"
"New entrant CS","2023","Property","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","SEO/HEO","HEO","Unknown","60","[c]","32360","33830"
"New entrant CS","2023","Property","SEO/HEO","SEO","Heterosexual / straight","70","[c]","41440","41000"
"New entrant CS","2023","Property","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","SEO/HEO","SEO","Unknown","35","[c]","42010","41200"
"New entrant CS","2023","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","EO","EO","Heterosexual / straight","60","[c]","28610","28480"
"New entrant CS","2023","Psychology","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","EO","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","EO","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
