"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Bedfordshire and Hertfordshire","Female","195","[c]","24360","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Bedfordshire and Hertfordshire","Male","110","[c]","27780","30880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","225","[c]","24830","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","205","[c]","28340","30880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Cheshire","Female","180","[c]","25920","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Cheshire","Male","85","[c]","27080","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Cornwall and Isles of Scilly","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Cumbria","Female","40","[c]","24610","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Cumbria","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Derbyshire and Nottinghamshire","Female","385","[c]","24170","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Derbyshire and Nottinghamshire","Male","230","[c]","25880","28480"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Devon","Female","145","[c]","24870","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Devon","Male","110","[c]","27700","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Dorset and Somerset","Female","125","[c]","24230","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Dorset and Somerset","Male","100","[c]","26210","28680"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","East Anglia","Female","395","[c]","24530","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","East Anglia","Male","365","[c]","27090","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","East Wales","Female","300","[c]","24850","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","East Wales","Male","200","[c]","26260","28480"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","East Yorkshire and Northern Lincolnshire","Female","200","[c]","25020","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","East Yorkshire and Northern Lincolnshire","Male","175","[c]","27570","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Essex","Female","160","[c]","23710","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Essex","Male","85","[c]","25860","27090"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","270","[c]","23820","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","160","[c]","26310","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Greater Manchester","Female","400","[c]","23970","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Greater Manchester","Male","235","[c]","25840","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Hampshire and Isle of Wight","Female","230","[c]","23740","23230"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Hampshire and Isle of Wight","Male","140","[c]","27280","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Female","135","[c]","24420","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Male","100","[c]","26500","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Inner London - East","Female","255","[c]","28570","27640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Inner London - East","Male","165","[c]","29900","28400"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Inner London - West","Female","275","[c]","29890","29660"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Inner London - West","Male","200","[c]","32060","33800"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Kent","Female","275","[c]","25280","24070"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Kent","Male","225","[c]","27820","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Lancashire","Female","315","[c]","24610","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Lancashire","Male","230","[c]","26620","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Female","360","[c]","23440","21780"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Male","255","[c]","25310","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Lincolnshire","Female","125","[c]","24890","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Lincolnshire","Male","110","[c]","26890","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Merseyside","Female","195","[c]","23410","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Merseyside","Male","105","[c]","24330","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","North Yorkshire","Female","50","[c]","22740","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","North Yorkshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Northumberland, and Tyne and Wear","Female","100","[c]","22620","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Northumberland, and Tyne and Wear","Male","40","[c]","23600","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Outer London - East and North East","Female","125","[c]","28540","27640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Outer London - East and North East","Male","95","[c]","29870","32110"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Outer London - South","Female","90","[c]","27220","26760"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Outer London - South","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Outer London - West and North West","Female","135","[c]","29480","27640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Outer London - West and North West","Male","110","[c]","31370","34110"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Shropshire and Staffordshire","Female","265","[c]","25130","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Shropshire and Staffordshire","Male","220","[c]","27440","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","South Yorkshire","Female","185","[c]","24080","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","South Yorkshire","Male","105","[c]","26300","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Surrey, East and West Sussex","Female","285","[c]","26240","24070"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Surrey, East and West Sussex","Male","205","[c]","28300","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Tees Valley and Durham","Female","340","[c]","25740","24070"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Tees Valley and Durham","Male","305","[c]","27580","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Unknown","Male","35","[c]","26470","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","West Central Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","West Central Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","West Midlands","Female","480","[c]","22890","21780"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","West Midlands","Male","335","[c]","23450","21780"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","West Wales and The Valleys","Female","165","[c]","23270","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","West Wales and The Valleys","Male","80","[c]","24760","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","West Yorkshire","Female","480","[c]","25070","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","West Yorkshire","Male","320","[c]","26200","28880"
"New entrant CS","2023","Ministry of Justice","Operational Research","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Inner London - East","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Inner London - East","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Inner London - West","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Inner London - West","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Northumberland, and Tyne and Wear","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Inner London - West","Female","65","[c]","36680","35410"
"New entrant CS","2023","Ministry of Justice","Policy","Inner London - West","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Kent","Female","[c]","[c]","[c]","[c]"
