"Status","Year","Disability","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","White","Crown Prosecution Service","Female","80","[c]","31930","26900"
"New entrant CS","2023","Unknown","White","Crown Prosecution Service","Male","35","[c]","32410","28200"
"New entrant CS","2023","Unknown","White","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Defence Equipment and Support","Female","115","[c]","29300","27470"
"New entrant CS","2023","Unknown","White","Defence Equipment and Support","Male","195","[c]","35530","33000"
"New entrant CS","2023","Unknown","White","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Defence Science and Technology Laboratory","Female","200","[c]","31310","28360"
"New entrant CS","2023","Unknown","White","Defence Science and Technology Laboratory","Male","285","[c]","33080","30650"
"New entrant CS","2023","Unknown","White","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Education (excl. agencies)","Female","110","[c]","34760","33950"
"New entrant CS","2023","Unknown","White","Department for Education (excl. agencies)","Male","65","[c]","37830","30710"
"New entrant CS","2023","Unknown","White","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for International Trade","Female","60","[c]","37830","37820"
"New entrant CS","2023","Unknown","White","Department for International Trade","Male","60","[c]","42790","41550"
"New entrant CS","2023","Unknown","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Work and Pensions (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Work and Pensions (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department of Health and Social Care (excl. agencies)","Female","55","[c]","37090","32280"
"New entrant CS","2023","Unknown","White","Department of Health and Social Care (excl. agencies)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Driver and Vehicle Licensing Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Education Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Education Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Education and Skills Funding Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Food Standards Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Food Standards Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Commercial Organisation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Commercial Organisation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Courts and Tribunals Service","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Land Registry","Female","40","[c]","28440","23390"
"New entrant CS","2023","Unknown","White","HM Land Registry","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Prison and Probation Service","Female","75","[c]","25730","23640"
"New entrant CS","2023","Unknown","White","HM Prison and Probation Service","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Revenue and Customs (excl. agencies)","Female","75","[c]","27910","22520"
"New entrant CS","2023","Unknown","White","HM Revenue and Customs (excl. agencies)","Male","65","[c]","31220","27650"
"New entrant CS","2023","Unknown","White","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Treasury (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Treasury (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Home Office","Female","615","[c]","26230","25750"
"New entrant CS","2023","Unknown","White","Home Office","Male","545","[c]","26790","25750"
"New entrant CS","2023","Unknown","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Intellectual Property Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Maritime and Coastguard Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Maritime and Coastguard Agency","Male","55","[c]","31110","26780"
"New entrant CS","2023","Unknown","White","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Medicines and Healthcare Products Regulatory Agency","Female","60","[c]","45200","41190"
"New entrant CS","2023","Unknown","White","Medicines and Healthcare Products Regulatory Agency","Male","40","[c]","43310","41190"
"New entrant CS","2023","Unknown","White","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Ministry of Defence (excl. agencies)","Female","610","[c]","29870","27080"
"New entrant CS","2023","Unknown","White","Ministry of Defence (excl. agencies)","Male","735","[c]","31600","27500"
"New entrant CS","2023","Unknown","White","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Crime Agency","Female","175","[c]","36930","36040"
"New entrant CS","2023","Unknown","White","National Crime Agency","Male","190","[c]","38860","36040"
"New entrant CS","2023","Unknown","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
