"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","The Insolvency Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The Insolvency Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Transport Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Debt Management Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Health Security Agency","Female","Heterosexual / straight","35","[c]","44550","43410"
"New entrant CS","2023","40-49","UK Health Security Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Health Security Agency","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Health Security Agency","Female","Unknown","80","[c]","46960","42500"
"New entrant CS","2023","40-49","UK Health Security Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Health Security Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Health Security Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Health Security Agency","Male","Unknown","35","[c]","48340","49590"
"New entrant CS","2023","40-49","UK Health Security Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Health Security Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Hydrographic Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Space Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Female","Heterosexual / straight","70","[c]","34860","31060"
"New entrant CS","2023","40-49","UK Statistics Authority","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Male","Heterosexual / straight","45","[c]","38330","31350"
"New entrant CS","2023","40-49","UK Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Valuation Office Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Vehicle Certification Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinary Medicines Directorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Female","Heterosexual / straight","30","[c]","39240","41700"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wilton Park","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Active Travel England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Active Travel England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Active Travel England","Female","Undeclared","[c]","[c]","[c]","[c]"
