"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","EO","Heterosexual / straight","105","[c]","28470","27760"
"New entrant CS","2023","Legal","Legal","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","EO","Unknown","30","[c]","27870","27650"
"New entrant CS","2023","Legal","Legal","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","G7","Heterosexual / straight","275","[c]","52990","52360"
"New entrant CS","2023","Legal","Legal","G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","G7","Unknown","40","[c]","55240","54680"
"New entrant CS","2023","Legal","Legal","HEO","Heterosexual / straight","50","[c]","41480","45230"
"New entrant CS","2023","Legal","Legal","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","SEO","Heterosexual / straight","145","[c]","39370","38760"
"New entrant CS","2023","Legal","Legal","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","AO","Heterosexual / straight","395","[c]","21800","21120"
"New entrant CS","2023","Legal","Operational Delivery","AO","LGBO","45","[c]","21760","21890"
"New entrant CS","2023","Legal","Operational Delivery","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","AO","Unknown","35","[c]","22170","22520"
"New entrant CS","2023","Legal","Operational Delivery","EO","Heterosexual / straight","125","[c]","27460","27760"
"New entrant CS","2023","Legal","Operational Delivery","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
