"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Female","Heterosexual / straight","175","[c]","39050","31640"
"New entrant CS","2023","Government Legal Department","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Male","Heterosexual / straight","75","[c]","43500","45230"
"New entrant CS","2023","Government Legal Department","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Female","Heterosexual / straight","30","[c]","43360","41010"
"New entrant CS","2023","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Male","Heterosexual / straight","30","[c]","50760","50200"
"New entrant CS","2023","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Female","Heterosexual / straight","630","[c]","23280","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Female","LGBO","55","[c]","23700","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Female","Undeclared","70","[c]","23750","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Female","Unknown","400","[c]","23680","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Male","Heterosexual / straight","290","[c]","24220","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Male","LGBO","50","[c]","23830","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Male","Unknown","190","[c]","24520","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Female","Heterosexual / straight","55","[c]","28960","23390"
"New entrant CS","2023","HM Land Registry","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Female","Unknown","145","[c]","27700","23390"
"New entrant CS","2023","HM Land Registry","Male","Heterosexual / straight","35","[c]","27560","23390"
"New entrant CS","2023","HM Land Registry","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Male","Unknown","110","[c]","29760","23390"
"New entrant CS","2023","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Female","Heterosexual / straight","3910","[c]","25300","23640"
"New entrant CS","2023","HM Prison and Probation Service","Female","LGBO","605","[c]","26070","23640"
"New entrant CS","2023","HM Prison and Probation Service","Female","Undeclared","185","[c]","25960","24070"
"New entrant CS","2023","HM Prison and Probation Service","Female","Unknown","2060","[c]","25660","23640"
"New entrant CS","2023","HM Prison and Probation Service","Male","Heterosexual / straight","2910","[c]","27700","28880"
"New entrant CS","2023","HM Prison and Probation Service","Male","LGBO","200","[c]","25470","23640"
"New entrant CS","2023","HM Prison and Probation Service","Male","Undeclared","115","[c]","27260","28880"
"New entrant CS","2023","HM Prison and Probation Service","Male","Unknown","1630","[c]","27580","28880"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","1150","[c]","27740","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Female","LGBO","145","[c]","27260","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Female","Undeclared","65","[c]","28320","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Female","Unknown","1070","[c]","25570","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","1145","[c]","30360","26920"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Male","LGBO","145","[c]","27590","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Male","Undeclared","80","[c]","31570","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Male","Unknown","985","[c]","27920","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Female","Heterosexual / straight","85","[c]","29540","28380"
"New entrant CS","2023","HM Treasury (excl. agencies)","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Male","Heterosexual / straight","95","[c]","30930","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Female","Heterosexual / straight","120","[c]","33290","27320"
"New entrant CS","2023","Health and Safety Executive","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Male","Heterosexual / straight","115","[c]","35350","32800"
"New entrant CS","2023","Health and Safety Executive","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Female","Heterosexual / straight","680","[c]","26540","25750"
"New entrant CS","2023","Home Office","Female","LGBO","90","[c]","26820","25750"
"New entrant CS","2023","Home Office","Female","Undeclared","30","[c]","25850","25750"
"New entrant CS","2023","Home Office","Female","Unknown","3300","[c]","25790","25750"
"New entrant CS","2023","Home Office","Male","Heterosexual / straight","695","[c]","27220","25750"
"New entrant CS","2023","Home Office","Male","LGBO","80","[c]","27060","25750"
"New entrant CS","2023","Home Office","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Male","Unknown","2885","[c]","26750","25750"
"New entrant CS","2023","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Male","Heterosexual / straight","75","[c]","32480","31350"
"New entrant CS","2023","Maritime and Coastguard Agency","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Male","Unknown","50","[c]","28890","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
