"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA","Unknown","170","[c]","24660","23500"
"New entrant CS","2023","Unknown","London","AO","Heterosexual / straight","180","[c]","25570","26400"
"New entrant CS","2023","Unknown","London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AO","Unknown","1105","[c]","27540","26400"
"New entrant CS","2023","Unknown","London","EO","Heterosexual / straight","350","[c]","30240","29750"
"New entrant CS","2023","Unknown","London","EO","LGBO","55","[c]","29830","29530"
"New entrant CS","2023","Unknown","London","EO","Undeclared","70","[c]","29160","28770"
"New entrant CS","2023","Unknown","London","EO","Unknown","1050","[c]","29450","29750"
"New entrant CS","2023","Unknown","London","G6","Heterosexual / straight","30","[c]","70430","70000"
"New entrant CS","2023","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","G6","Unknown","65","[c]","76220","70500"
"New entrant CS","2023","Unknown","London","G7","Heterosexual / straight","90","[c]","57240","54690"
"New entrant CS","2023","Unknown","London","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","G7","Unknown","185","[c]","57290","56430"
"New entrant CS","2023","Unknown","London","HEO","Heterosexual / straight","235","[c]","35510","35010"
"New entrant CS","2023","Unknown","London","HEO","LGBO","35","[c]","34950","34850"
"New entrant CS","2023","Unknown","London","HEO","Undeclared","65","[c]","34220","34190"
"New entrant CS","2023","Unknown","London","HEO","Unknown","885","[c]","33780","35040"
"New entrant CS","2023","Unknown","London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SCS level","Unknown","50","[c]","113930","99550"
"New entrant CS","2023","Unknown","London","SEO","Heterosexual / straight","125","[c]","43350","41750"
"New entrant CS","2023","Unknown","London","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SEO","Unknown","265","[c]","43190","43060"
"New entrant CS","2023","Unknown","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Unknown","Unknown","130","[c]","25570","27640"
"New entrant CS","2023","Unknown","Outside London","AA","Heterosexual / straight","270","[c]","22800","22040"
"New entrant CS","2023","Unknown","Outside London","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","AA","Unknown","2015","[c]","22360","22180"
"New entrant CS","2023","Unknown","Outside London","AO","Heterosexual / straight","1355","[c]","22750","22400"
"New entrant CS","2023","Unknown","Outside London","AO","LGBO","130","[c]","23000","22400"
"New entrant CS","2023","Unknown","Outside London","AO","Undeclared","75","[c]","22350","22220"
"New entrant CS","2023","Unknown","Outside London","AO","Unknown","7905","[c]","23710","22400"
"New entrant CS","2023","Unknown","Outside London","EO","Heterosexual / straight","1140","[c]","27670","25900"
"New entrant CS","2023","Unknown","Outside London","EO","LGBO","125","[c]","26940","25880"
"New entrant CS","2023","Unknown","Outside London","EO","Undeclared","100","[c]","27060","25750"
"New entrant CS","2023","Unknown","Outside London","EO","Unknown","3675","[c]","27070","25880"
"New entrant CS","2023","Unknown","Outside London","G6","Heterosexual / straight","70","[c]","68910","65590"
"New entrant CS","2023","Unknown","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","G6","Unknown","140","[c]","71970","68790"
"New entrant CS","2023","Unknown","Outside London","G7","Heterosexual / straight","275","[c]","53240","52000"
"New entrant CS","2023","Unknown","Outside London","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","G7","Undeclared","30","[c]","52030","50950"
"New entrant CS","2023","Unknown","Outside London","G7","Unknown","470","[c]","54230","52600"
"New entrant CS","2023","Unknown","Outside London","HEO","Heterosexual / straight","785","[c]","32620","32500"
"New entrant CS","2023","Unknown","Outside London","HEO","LGBO","75","[c]","32780","32000"
"New entrant CS","2023","Unknown","Outside London","HEO","Undeclared","75","[c]","31840","30650"
"New entrant CS","2023","Unknown","Outside London","HEO","Unknown","1495","[c]","33010","33520"
"New entrant CS","2023","Unknown","Outside London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SCS level","Unknown","60","[c]","102120","95500"
"New entrant CS","2023","Unknown","Outside London","SEO","Heterosexual / straight","520","[c]","41400","40720"
"New entrant CS","2023","Unknown","Outside London","SEO","LGBO","35","[c]","40590","39500"
"New entrant CS","2023","Unknown","Outside London","SEO","Undeclared","40","[c]","41020","39890"
"New entrant CS","2023","Unknown","Outside London","SEO","Unknown","765","[c]","41530","41180"
"New entrant CS","2023","Unknown","Outside London","Unknown","Heterosexual / straight","120","[c]","29050","23640"
"New entrant CS","2023","Unknown","Outside London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Unknown","Unknown","1020","[c]","23140","23640"
"New entrant CS","2023","Unknown","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AO","Unknown","45","[c]","23130","22400"
"New entrant CS","2023","Unknown","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","Unknown","45","[c]","27070","25750"
"New entrant CS","2023","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Unknown","155","[c]","22440","17660"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
