"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Black","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Operational Delivery","165","[c]","27100","25810"
"New entrant CS","2023","Unknown","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Other","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Policy","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Project Delivery","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Operational Delivery","110","[c]","27540","25750"
"New entrant CS","2023","Unknown","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Other","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Policy","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Security","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Operational Delivery","60","[c]","30870","26400"
"New entrant CS","2023","Unknown","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Commercial","140","[c]","31690","28840"
"New entrant CS","2023","Unknown","Unknown","Communications","130","[c]","38240","35790"
"New entrant CS","2023","Unknown","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Counter Fraud","80","[c]","29130","27770"
"New entrant CS","2023","Unknown","Unknown","Digital, Data and Technology","695","[c]","40040","36180"
"New entrant CS","2023","Unknown","Unknown","Economics","70","[c]","35220","34740"
"New entrant CS","2023","Unknown","Unknown","Finance","195","[c]","31480","27890"
"New entrant CS","2023","Unknown","Unknown","Geography","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Human Resources","335","[c]","31380","28000"
"New entrant CS","2023","Unknown","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Intelligence Analysis","70","[c]","29980","27080"
"New entrant CS","2023","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","International Trade","115","[c]","41990","41550"
"New entrant CS","2023","Unknown","Unknown","Knowledge and Information Management","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Legal","90","[c]","42760","37680"
"New entrant CS","2023","Unknown","Unknown","Medicine","165","[c]","53530","40590"
"New entrant CS","2023","Unknown","Unknown","Operational Delivery","13210","[c]","25570","23640"
"New entrant CS","2023","Unknown","Unknown","Operational Research","105","[c]","25480","22520"
"New entrant CS","2023","Unknown","Unknown","Other","625","[c]","25800","22400"
"New entrant CS","2023","Unknown","Unknown","Planning","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Planning Inspectors","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Policy","525","[c]","38200","33880"
"New entrant CS","2023","Unknown","Unknown","Project Delivery","330","[c]","36110","35000"
"New entrant CS","2023","Unknown","Unknown","Property","210","[c]","30960","27080"
"New entrant CS","2023","Unknown","Unknown","Psychology","40","[c]","32780","30940"
"New entrant CS","2023","Unknown","Unknown","Science and Engineering","375","[c]","30420","27540"
"New entrant CS","2023","Unknown","Unknown","Security","415","[c]","30360","27500"
"New entrant CS","2023","Unknown","Unknown","Social Research","30","[c]","35720","36270"
"New entrant CS","2023","Unknown","Unknown","Statistics","85","[c]","28040","25700"
"New entrant CS","2023","Unknown","Unknown","Tax","50","[c]","35660","34400"
"New entrant CS","2023","Unknown","Unknown","Unknown","2590","[c]","31950","29100"
"New entrant CS","2023","Unknown","Unknown","Veterinarian","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Commercial","150","[c]","32640","30510"
"New entrant CS","2023","Unknown","White","Communications","105","[c]","38900","37870"
"New entrant CS","2023","Unknown","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Digital, Data and Technology","315","[c]","38740","34080"
"New entrant CS","2023","Unknown","White","Economics","45","[c]","31090","31560"
"New entrant CS","2023","Unknown","White","Finance","110","[c]","31560","28840"
"New entrant CS","2023","Unknown","White","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Human Resources","225","[c]","31690","27610"
"New entrant CS","2023","Unknown","White","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Intelligence Analysis","50","[c]","29060","27140"
"New entrant CS","2023","Unknown","White","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","International Trade","90","[c]","41080","41550"
"New entrant CS","2023","Unknown","White","Knowledge and Information Management","50","[c]","30200","27460"
"New entrant CS","2023","Unknown","White","Legal","70","[c]","45170","49050"
"New entrant CS","2023","Unknown","White","Medicine","100","[c]","51890","40590"
"New entrant CS","2023","Unknown","White","Operational Delivery","2575","[c]","28280","25750"
"New entrant CS","2023","Unknown","White","Operational Research","45","[c]","33820","33280"
"New entrant CS","2023","Unknown","White","Other","250","[c]","27880","24530"
"New entrant CS","2023","Unknown","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Policy","175","[c]","36200","32460"
"New entrant CS","2023","Unknown","White","Project Delivery","390","[c]","36460","32770"
"New entrant CS","2023","Unknown","White","Property","115","[c]","34480","33830"
"New entrant CS","2023","Unknown","White","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Science and Engineering","490","[c]","33310","30650"
"New entrant CS","2023","Unknown","White","Security","220","[c]","28840","27500"
"New entrant CS","2023","Unknown","White","Social Research","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Statistics","65","[c]","32140","28840"
"New entrant CS","2023","Unknown","White","Tax","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Unknown","335","[c]","32680","29100"
"New entrant CS","2023","Unknown","White","Veterinarian","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
